"","unique.sim","sim.number","genotype.richness","reps.sampled","link.density.plant_gall","generality.HL.plant_gall","vulnerability.LL.plant_gall","link.density.gall_ptoid","generality.HL.gall_ptoid","vulnerability.LL.gall_ptoid","total.gall.abund","total.gall_ptoid.abund","total_complexity","total_complexity.check","plants_sampled"
"724","29_24_1",29,24,1,1.67803827265043,1,2.35607654530087,2.03714841263773,1.35595262993692,2.71834419533854,5.58823529411765,0.882352941176471,1.85759334264408,1.85759334264408,24
"725","29_25_1",29,25,1,1.59976201301285,1,2.1995240260257,1.745021371704,1.35084282293221,2.13919992047578,5,1.41176470588235,1.67239169235842,1.67239169235842,25
"726","30_1_1",30,1,1,NA,NA,NA,1,1,1,4,1,NA,NA,1
"727","30_2_1",30,2,1,1.66828677074282,1,2.33657354148564,1.82767053744122,1.33333333333333,2.32200774154911,9,3,1.74797865409202,1.74797865409202,2
"728","30_3_1",30,3,1,1.60431815867126,1,2.20863631734251,1.56736009742899,1.34151554992852,1.79320464492947,8,3.33333333333333,1.58583912805012,1.58583912805012,3
"729","30_4_1",30,4,1,NA,NA,NA,1.44494078742115,1,1.88988157484231,7,0.75,NA,NA,4
"730","30_5_1",30,5,1,1.42574486853538,1,1.85148973707075,1.70145809366854,1.2,2.20291618733708,9.6,2,1.56360148110196,1.56360148110196,5
"731","30_6_1",30,6,1,1.59818798019519,1,2.19637596039039,1.7555931060814,1.48758056659898,2.02360564556382,10.8333333333333,2.5,1.6768905431383,1.6768905431383,6
"732","30_7_1",30,7,1,1.57459289543148,1,2.14918579086295,1.23831924131964,1,1.47663848263928,10,2.33333333333333,1.40645606837556,1.40645606837556,7
"733","30_8_1",30,8,1,1.55430890313095,1,2.1086178062619,1,1,1,2.85714285714286,0.428571428571429,1.27715445156548,1.27715445156548,8
"734","30_9_1",30,9,1,1,NA,NA,1.82767053744122,1.33333333333333,2.32200774154911,6.5,1,1.41383526872061,NA,9
"735","30_10_1",30,10,1,1,NA,NA,1.84936563604707,1.30190614024133,2.3968251318528,2.7,1,1.42468281802353,NA,10
"736","30_11_1",30,11,1,1.81363392713811,1,2.62726785427622,2.09705210267592,1.85714285714286,2.33696134820899,3.77777777777778,0.777777777777778,1.95534301490702,1.95534301490702,11
"737","30_12_1",30,12,1,1.68708572660459,1,2.37417145320918,1.83588349361274,1.17797631496846,2.49379067225702,5.27272727272727,1.36363636363636,1.76148461010866,1.76148461010866,12
"738","30_13_1",30,13,1,1.4960383522707,1,1.99207670454141,1.25158845020111,1,1.50317690040222,5.2,0.6,1.37381340123591,1.37381340123591,13
"739","30_14_1",30,14,1,1.84066658649323,1,2.68133317298646,2.20443747957827,2.04967556439832,2.35919939475822,4.7,1,2.02255203303575,2.02255203303575,14
"740","30_15_1",30,15,1,1.58780580613672,1,2.17561161227344,1.81689737915777,1.46560837728427,2.16818638103128,6,2.72727272727273,1.70235159264725,1.70235159264725,15
"741","30_16_1",30,16,1,1.6126901371914,1,2.2253802743828,1.85618920247185,1.66666666666667,2.04571173827704,5.69230769230769,1.15384615384615,1.73443966983163,1.73443966983163,16
"742","30_17_1",30,17,1,1.6013657199653,1,2.2027314399306,1.98289858890181,1.31871574875822,2.64708142904539,6.85714285714286,1.85714285714286,1.79213215443355,1.79213215443355,17
"743","30_18_1",30,18,1,1.5881369206999,1,2.17627384139979,1.61479593696021,1,2.22959187392042,6.38461538461539,1.53846153846154,1.60146642883005,1.60146642883005,18
"744","30_19_1",30,19,1,1.49949054408984,1,1.99898108817968,1.76010354501738,1.22222222222222,2.29798486781253,5.35714285714286,0.642857142857143,1.62979704455361,1.62979704455361,19
"745","30_20_1",30,20,1,1.64925017173531,1,2.29850034347062,1.78103386046252,1.52483778219916,2.03722993872589,5.46153846153846,1.53846153846154,1.71514201609892,1.71514201609892,20
"746","30_21_1",30,21,1,1.73935122946244,1,2.47870245892487,1.97529764675836,1.48538994991399,2.46520534360274,5.73333333333333,1.46666666666667,1.8573244381104,1.8573244381104,21
"747","30_22_1",30,22,1,1.7974508637904,1,2.5949017275808,1.88401600012658,1.40404558068281,2.36398641957035,4.1875,1.375,1.84073343195849,1.84073343195849,22
"748","30_23_1",30,23,1,1.38420927930328,1,1.76841855860655,1.80147975244427,1.12076245609653,2.48219704879201,5.21052631578947,1.31578947368421,1.59284451587377,1.59284451587377,23
"749","30_24_1",30,24,1,1.59295845313278,1,2.18591690626557,1.48902883078468,1.16234622211653,1.81571143945283,5.625,1.25,1.54099364195873,1.54099364195873,24
"750","30_25_1",30,25,1,1.53792851760669,1,2.07585703521338,1.80474313732877,1.48758056659898,2.12190570805855,4.94117647058824,0.882352941176471,1.67133582746773,1.67133582746773,25
"751","31_1_1",31,1,1,NA,NA,NA,NA,NA,NA,1,0,NA,NA,1
"752","31_2_1",31,2,1,NA,NA,NA,1.44494078742115,1,1.88988157484231,2,1.5,NA,NA,2
"753","31_3_1",31,3,1,1,NA,NA,1.44494078742115,1,1.88988157484231,5,2,1.22247039371058,NA,3
"754","31_4_1",31,4,1,1.75277892255891,1,2.50555784511782,1.65164332695435,1.50317690040222,1.80010975350649,8.5,1.5,1.70221112475663,1.70221112475663,4
"755","31_5_1",31,5,1,1,1,1,1,1,1,6.5,0.75,1,1,5
"756","31_6_1",31,6,1,1,NA,NA,1,1,1,6.16666666666667,0.666666666666667,1,NA,6
"757","31_7_1",31,7,1,1.65247112753249,1,2.30494225506497,1.99546808035558,1.72109513175406,2.26984102895709,6.14285714285714,1.57142857142857,1.82396960394403,1.82396960394403,7
"758","31_8_1",31,8,1,1.84369209938779,1,2.68738419877557,1.99833532235117,1.53392894490539,2.46274169979695,6,1.66666666666667,1.92101371086948,1.92101371086948,8
"759","31_9_1",31,9,1,1.42688239444528,1,1.85376478889057,1.96992114856573,1.17431210094518,2.76553019618627,7.71428571428571,3,1.6984017715055,1.6984017715055,9
"760","31_10_1",31,10,1,1.68359901249244,1,2.36719802498488,1.97345891944652,1.3104686817532,2.63644915713985,4.375,1.375,1.82852896596948,1.82852896596948,10
"761","31_11_1",31,11,1,1,NA,NA,1.83751613790832,1,2.67503227581664,3.2,1.3,1.41875806895416,NA,11
"762","31_12_1",31,12,1,1.69109423541819,1,2.38218847083638,1.91342963726819,1.36076938248118,2.4660898920552,5.4,1.8,1.80226193634319,1.80226193634319,12
"763","31_13_1",31,13,1,1.59482299683546,1,2.18964599367092,1.7611429009628,1.45710678118655,2.06517902073906,6.33333333333333,1.33333333333333,1.67798294889913,1.67798294889913,13
"764","31_14_1",31,14,1,1.63040435920659,1,2.26080871841318,1.36785881063575,1.30004115756493,1.43567646370657,5,1.45454545454545,1.49913158492117,1.49913158492117,14
"765","31_15_1",31,15,1,1.66592208961706,1,2.33184417923412,1.80609226999793,1.40005487675325,2.21212966324262,5.33333333333333,1,1.7360071798075,1.7360071798075,15
"766","31_16_1",31,16,1,1.7628352894743,1,2.5256705789486,1.98090364059867,1.57711953284824,2.3846877483491,5,1.08333333333333,1.87186946503648,1.87186946503648,16
"767","31_17_1",31,17,1,1.67866611649931,1,2.35733223299861,1.79827673583121,1.25425187852637,2.34230159313605,7.71428571428571,1.5,1.73847142616526,1.73847142616526,17
"768","31_18_1",31,18,1,1.70389870684859,1,2.40779741369718,1.75269423181048,1.63311378280899,1.87227468081198,5.53333333333333,1.26666666666667,1.72829646932954,1.72829646932954,18
"769","31_19_1",31,19,1,1.5389312731333,1,2.0778625462666,1.66035933758905,1.20821113120092,2.11250754397717,5.64285714285714,2.07142857142857,1.59964530536117,1.59964530536117,19
"770","31_20_1",31,20,1,1.68240643952907,1,2.36481287905814,2.01174135751431,1.62391529583086,2.39956741919776,3.86666666666667,1,1.84707389852169,1.84707389852169,20
"771","31_21_1",31,21,1,1.60151962387718,1,2.20303924775436,1.85875789633192,1.3951925236719,2.32232326899195,5.33333333333333,1.46666666666667,1.73013876010455,1.73013876010455,21
"772","31_22_1",31,22,1,1.53884658182046,1,2.07769316364092,1.92629007953369,1.26670325116883,2.58587690789855,5.78571428571429,1.28571428571429,1.73256833067708,1.73256833067708,22
"773","31_23_1",31,23,1,1.20200540568816,1,1.40401081137633,1.86823258134696,1,2.73646516269391,6.0625,2,1.53511899351756,1.53511899351756,23
"774","31_24_1",31,24,1,1.61016979205587,1,2.22033958411174,2.11983746372283,1.85064507324249,2.38902985420316,3.61111111111111,1.11111111111111,1.86500362788935,1.86500362788935,24
"775","31_25_1",31,25,1,1.66597640152303,1,2.33195280304607,1.80429820101467,1.3200439014026,2.28855250062674,6.26666666666667,1,1.73513730126885,1.73513730126885,25
"776","32_1_1",32,1,1,1.5,1,2,1.5,2,1,2,2,1.5,1.5,1
"777","32_2_1",32,2,1,1,NA,NA,NA,NA,NA,2,0,NA,NA,2
"778","32_3_1",32,3,1,1,NA,NA,1,1,1,4.33333333333333,1,1,NA,3
"779","32_4_1",32,4,1,1,NA,NA,1,1,1,1.5,0.75,1,NA,4
"780","32_5_1",32,5,1,1.48487706282338,1,1.96975412564675,1.45870559056587,1.25,1.66741118113173,3.4,1.6,1.47179132669462,1.47179132669462,5
"781","32_6_1",32,6,1,1,NA,NA,1.59604799990389,1.3794617221428,1.81263427766497,11.8,1.8,1.29802399995194,NA,6
"782","32_7_1",32,7,1,1,NA,NA,1.35829872384826,1,1.71659744769653,6.85714285714286,1.14285714285714,1.17914936192413,NA,7
"783","32_8_1",32,8,1,1.73910347432325,1,2.4782069486465,1.33370559056587,1,1.66741118113173,2.2,0.8,1.53640453244456,1.53640453244456,8
"784","32_9_1",32,9,1,1.6013539274599,1,2.20270785491979,1.9404571691793,1.38137781778956,2.49953652056903,4,1,1.7709055483196,1.7709055483196,9
"785","32_10_1",32,10,1,1.53838076497675,1,2.0767615299535,1.57066853458672,1.27429537241471,1.86704169675873,12.5,3.125,1.55452464978173,1.55452464978173,10
"786","32_11_1",32,11,1,1.71556146107791,1,2.43112292215581,1.87776382663146,1.80810972018196,1.94741793308096,6.45454545454545,1.72727272727273,1.79666264385469,1.79666264385469,11
"787","32_12_1",32,12,1,1,NA,NA,1.98046071434701,1.4,2.56092142869402,3.18181818181818,0.909090909090909,1.4902303571735,NA,12
"788","32_13_1",32,13,1,1.54449170864146,1,2.08898341728292,1.90924148291303,1,2.81848296582607,7.1,1.1,1.72686659577725,1.72686659577725,13
"789","32_14_1",32,14,1,1.56005605233753,1,2.12011210467505,1.75527476609005,1.40096322620824,2.10958630597185,6.81818181818182,1.90909090909091,1.65766540921379,1.65766540921379,14
"790","32_15_1",32,15,1,1.55280887953344,1,2.10561775906688,1.99222145097018,1.45454862371598,2.52989427822438,5.15384615384615,2.46153846153846,1.77251516525181,1.77251516525181,15
"791","32_16_1",32,16,1,1.55230433136697,1,2.10460866273395,1.97359155451381,1.45638068017318,2.49080242885444,6.69230769230769,1.76923076923077,1.76294794294039,1.76294794294039,16
"792","32_17_1",32,17,1,1.65437934323928,1,2.30875868647856,1.75271270253262,1.40948425582659,2.09594114923866,5.63636363636364,1.27272727272727,1.70354602288595,1.70354602288595,17
"793","32_18_1",32,18,1,1.72751257204743,1,2.45502514409486,1.83557792055766,1.46659096760557,2.20456487350976,4.58823529411765,1,1.78154524630255,1.78154524630255,18
"794","32_19_1",32,19,1,1.63516641595262,1,2.27033283190523,1.87393102058967,1.53099380955967,2.21686823161967,6.07692307692308,1.69230769230769,1.75454871827114,1.75454871827114,19
"795","32_20_1",32,20,1,1.6817240256576,1,2.3634480513152,2.14446874641157,1.79154078282907,2.49739670999407,6.64285714285714,1.78571428571429,1.91309638603458,1.91309638603458,20
"796","32_21_1",32,21,1,1.72360918345903,1,2.44721836691806,1.16666666666667,1.33333333333333,1,3.35714285714286,0.428571428571429,1.44513792506285,1.44513792506285,21
"797","32_22_1",32,22,1,1.6170264403205,1,2.234052880641,1.75767384355151,1.55944445995813,1.95590322714488,5.4375,1.625,1.687350141936,1.687350141936,22
"798","32_23_1",32,23,1,1.68583686136829,1,2.37167372273658,1.50528373023482,1.18678691896883,1.82378054150082,7.35714285714286,1.35714285714286,1.59556029580156,1.59556029580156,23
"799","32_24_1",32,24,1,1.76718780703078,1,2.53437561406156,1.74747704563378,1.23192317445219,2.26303091681537,3.625,0.875,1.75733242633228,1.75733242633228,24
"800","32_25_1",32,25,1,1.45025280199105,1,1.9005056039821,1.73972016758449,1.2424256302857,2.23701470488328,8.375,2.8125,1.59498648478777,1.59498648478777,25
"801","33_1_1",33,1,1,NA,NA,NA,NA,NA,NA,0,0,NA,NA,1
"802","33_2_1",33,2,1,1,1,1,1,1,1,2,0.5,1,1,2
"803","33_3_1",33,3,1,1,NA,NA,1.32469244423306,1,1.64938488846612,4.66666666666667,1.66666666666667,1.16234622211653,NA,3
"804","33_4_1",33,4,1,1.90699194384777,1,2.81398388769553,2,2.5,1.5,3.5,1,1.95349597192388,1.95349597192388,4
"805","33_5_1",33,5,1,1,NA,NA,1.37738267530166,1,1.75476535060332,4,1,1.18869133765083,NA,5
"806","33_6_1",33,6,1,1,NA,NA,1.5,1,2,7.4,1.2,1.25,NA,6
"807","33_7_1",33,7,1,1.64585218407866,1,2.29170436815733,1.26386601103962,1.23223549249333,1.29549652958591,6.85714285714286,1.85714285714286,1.45485909755914,1.45485909755914,7
"808","33_8_1",33,8,1,1.56468879071534,1,2.12937758143068,1.45101965863093,1.27298950388439,1.62904981337746,9,2.625,1.50785422467313,1.50785422467313,8
"809","33_9_1",33,9,1,1.45747136171341,1,1.91494272342682,1,1,1,2.75,0.5,1.22873568085671,1.22873568085671,9
"810","33_10_1",33,10,1,1.72570304560298,1,2.45140609120597,2.03819095937472,1.37738267530166,2.69899924344778,5.375,1,1.88194700248885,1.88194700248885,10
"811","33_11_1",33,11,1,1.70886313852855,1,2.41772627705709,1.7984125659264,1.2,2.3968251318528,2.6,1,1.75363785222747,1.75363785222747,11
"812","33_12_1",33,12,1,1.62224329775776,1,2.24448659551552,2.13892249465247,1.63241547647441,2.64542951283053,6.83333333333333,1.91666666666667,1.88058289620512,1.88058289620512,12
"813","33_13_1",33,13,1,1,NA,NA,1.90924148291303,1,2.81848296582607,4.30769230769231,0.846153846153846,1.45462074145652,NA,13
"814","33_14_1",33,14,1,1.80956451324002,1,2.61912902648004,2.03035097663612,1.62391529583086,2.43678665744137,5.18181818181818,1.36363636363636,1.91995774493807,1.91995774493807,14
"815","33_15_1",33,15,1,1.40407483714117,1,1.80814967428235,1.96301041663672,1.31429495531043,2.61172587796301,6.53846153846154,1.53846153846154,1.68354262688895,1.68354262688895,15
"816","33_16_1",33,16,1,1.53485587137651,1,2.06971174275301,1.30190614024133,1,1.60381228048266,3.83333333333333,0.416666666666667,1.41838100580892,1.41838100580892,16
"817","33_17_1",33,17,1,1.63135250632479,1,2.26270501264958,1.64549494300674,1.27386622368424,2.01712366232923,8.53846153846154,2.46153846153846,1.63842372466576,1.63842372466576,17
"818","33_18_1",33,18,1,1.61460195428202,1,2.22920390856404,1.59357042767277,1.18038469124059,2.00675616410495,8.63636363636364,1.63636363636364,1.6040861909774,1.6040861909774,18
"819","33_19_1",33,19,1,1.73871981073729,1,2.47743962147458,1.36483738219009,1.15461544963479,1.57505931474539,6.84615384615385,1.61538461538462,1.55177859646369,1.55177859646369,19
"820","33_20_1",33,20,1,1.67393046717488,1,2.34786093434975,2.09682833315323,1.87965393523312,2.31400273107334,7.64285714285714,1.07142857142857,1.88537940016405,1.88537940016405,20
"821","33_21_1",33,21,1,1.67924743407775,1,2.35849486815551,2.09870211291589,1.57678679579422,2.62061743003756,4.2,1.46666666666667,1.88897477349682,1.88897477349682,21
"822","33_22_1",33,22,1,1.512852923342,1,2.02570584668399,1.78023282743474,1.1565291929244,2.40393646194508,6.22222222222222,1.33333333333333,1.64654287538837,1.64654287538837,22
"823","33_23_1",33,23,1,1.63001657607108,1,2.26003315214216,1.84184046293772,1.3620798350856,2.32160109078984,6.125,2.125,1.7359285195044,1.7359285195044,23
"824","33_24_1",33,24,1,1.64354722381626,1,2.28709444763252,1.98200945714317,1.50302689734607,2.46099201694026,8.58823529411765,2.29411764705882,1.81277834047971,1.81277834047971,24
"825","33_25_1",33,25,1,1.70753999341913,1,2.41507998683827,1.84034654095857,1.33370559056587,2.34698749135128,4.76470588235294,0.941176470588235,1.77394326718885,1.77394326718885,25
"826","34_1_1",34,1,1,NA,NA,NA,1.34921661701159,1,1.69843323402318,11,9,NA,NA,1
"827","34_2_1",34,2,1,NA,NA,NA,NA,NA,NA,2,0,NA,NA,2
"828","34_3_1",34,3,1,1,NA,NA,1,1,1,4,0.333333333333333,1,NA,3
"829","34_4_1",34,4,1,1.54803712555073,1,2.09607425110146,1.83194610195931,1.44494078742115,2.21895141649746,7,1.5,1.68999161375502,1.68999161375502,4
"830","34_5_1",34,5,1,1.72673221476471,1,2.45346442952942,1.90703154841581,1.25158845020111,2.56247464663052,6,2.4,1.81688188159026,1.81688188159026,5
"831","34_6_1",34,6,1,1,NA,NA,1.89879559903551,1.16772563346741,2.62986556460362,10.6,3.6,1.44939779951776,NA,6
"832","34_7_1",34,7,1,1.7526741728056,1,2.5053483456112,1.44494078742115,1.88988157484231,1,2,0.5,1.59880748011338,1.59880748011338,7
"833","34_8_1",34,8,1,1.57657738296612,1,2.15315476593224,1.65525956078095,1.28663897907861,2.02388014248329,7.25,2.5,1.61591847187354,1.61591847187354,8
"834","34_9_1",34,9,1,1.73634639036817,1,2.47269278073634,1.66696447245269,1.53392894490539,1.8,4.875,0.625,1.70165543141043,1.70165543141043,9
"835","34_10_1",34,10,1,1,NA,NA,1.96047074614973,1.33370559056587,2.58723590173359,3.3,1.6,1.48023537307486,NA,10
"836","34_11_1",34,11,1,1.5686328861259,1,2.13726577225181,1.90077057949501,1.33545126693481,2.4660898920552,4.3,0.9,1.73470173281046,1.73470173281045,11
"837","34_12_1",34,12,1,1.75232549021304,1,2.50465098042607,2.11184691979644,1.61015741917651,2.61353642041636,5.33333333333333,1.44444444444444,1.93208620500474,1.93208620500474,12
"838","34_13_1",34,13,1,1.82809731748169,1,2.65619463496338,1.40755428220778,1.38218530543815,1.43292325897741,5.55555555555556,1.66666666666667,1.61782579984474,1.61782579984474,13
"839","34_14_1",34,14,1,1.77466177073851,1,2.54932354147702,1.34290418007421,1,1.68580836014842,6.33333333333333,0.583333333333333,1.55878297540636,1.55878297540636,14
"840","34_15_1",34,15,1,1.6627482967516,1,2.32549659350319,1.20336411776937,1,1.40672823553875,4,1.5,1.43305620726049,1.43305620726049,15
"841","34_16_1",34,16,1,1.59024934233785,1,2.1804986846757,1.41858521552229,1.20127076016089,1.63589967088369,4.5,1.25,1.50441727893007,1.50441727893007,16
"842","34_17_1",34,17,1,1.63969615028067,1,2.27939230056135,1.54993493572589,1.23214301952408,1.8677268519277,5.46153846153846,1.76923076923077,1.59481554300328,1.59481554300328,17
"843","34_18_1",34,18,1,1.55156501966917,1,2.10313003933835,1.09049953817632,1,1.18099907635265,5.30769230769231,1.76923076923077,1.32103227892275,1.32103227892275,18
"844","34_19_1",34,19,1,1.64306586676968,1,2.28613173353935,1.91505971691078,1.31728185797179,2.51283757584977,7,1.92307692307692,1.77906279184023,1.77906279184023,19
"845","34_20_1",34,20,1,1.71476069098318,1,2.42952138196636,1.61727785704881,1.37738267530166,1.85717303879595,1.84615384615385,0.615384615384615,1.66601927401599,1.66601927401599,20
"846","34_21_1",34,21,1,1.63558950564374,1,2.27117901128747,1.98783860783922,1.47341289810625,2.5022643175722,6.13333333333333,2.4,1.81171405674148,1.81171405674148,21
"847","34_22_1",34,22,1,1.72751257204743,1,2.45502514409486,1.74536741396604,1.50749265494219,1.9832421729899,6.93333333333333,1.73333333333333,1.73643999300674,1.73643999300674,22
"848","34_23_1",34,23,1,1.6893297246304,1,2.37865944926081,1.93927781031295,1.57661285436787,2.30194276625804,5.75,1.3125,1.81430376747168,1.81430376747168,23
"849","34_24_1",34,24,1,1.6188733772244,1,2.23774675444881,1.83796005741259,1.17145209003711,2.50446802478807,6.29411764705882,1.64705882352941,1.7284167173185,1.7284167173185,24
"850","34_25_1",34,25,1,1.53224014331719,1,2.06448028663438,1.44393032948605,1.14831359580705,1.73954706316504,4.5625,1.125,1.48808523640162,1.48808523640162,25
"851","35_1_1",35,1,1,1.44494078742115,1,1.88988157484231,1,1,1,3,1,1.22247039371058,1.22247039371058,1
"852","35_2_1",35,2,1,1,1,1,1,1,1,2,1,1,1,2
"853","35_3_1",35,3,1,1.44494078742115,1,1.88988157484231,1,1,1,1,0.333333333333333,1.22247039371058,1.22247039371058,3
"854","35_4_1",35,4,1,1.64585218407866,1,2.29170436815733,1.60381228048266,1.60381228048266,1.60381228048266,8,1.66666666666667,1.62483223228066,1.62483223228066,4
"855","35_5_1",35,5,1,NA,NA,NA,NA,NA,NA,1.6,0,NA,NA,5
"856","35_6_1",35,6,1,1.58991123749851,1,2.17982247499703,1.75158845020111,1.50317690040222,2,7.33333333333333,1,1.67074984384981,1.67074984384981,6
"857","35_7_1",35,7,1,1.75277892255891,1,2.50555784511782,2.19578002204872,1.88133849436607,2.51022154973136,6.8,1.8,1.97427947230381,1.97427947230381,7
"858","35_8_1",35,8,1,1.86690055140223,1,2.73380110280446,1.64766904618925,1.53340650233766,1.76193159004085,3.28571428571429,1.28571428571429,1.75728479879574,1.75728479879574,8
"859","35_9_1",35,9,1,1.57305462247296,1,2.14610924494592,1.43136824106773,1.18678691896883,1.67594956316663,6.33333333333333,2.11111111111111,1.50221143177035,1.50221143177035,9
"860","35_10_1",35,10,1,1.66433645926995,1,2.3286729185399,1.7285982669714,1.36363636363636,2.09356017030643,5.7,1.1,1.69646736312067,1.69646736312067,10
"861","35_11_1",35,11,1,1.69551003344743,1,2.39102006689486,1.4168085515015,1,1.83361710300301,5.125,1.125,1.55615929247447,1.55615929247447,11
"862","35_12_1",35,12,1,1.60985144843252,1,2.21970289686504,1.79143702661302,1.14831359580705,2.43456045741898,4.36363636363636,1.63636363636364,1.70064423752277,1.70064423752277,12
"863","35_13_1",35,13,1,1.5414597939503,1,2.0829195879006,2.00180601960469,1.34290418007421,2.66070785913516,10,1.75,1.77163290677749,1.77163290677749,13
"864","35_14_1",35,14,1,1.6683239537123,1,2.3366479074246,1.82767053744122,1.33333333333333,2.32200774154911,4.45454545454545,0.545454545454545,1.74799724557676,1.74799724557676,14
"865","35_15_1",35,15,1,1.62918634460767,1,2.25837268921534,1.9734790256822,1.74689533612851,2.20006271523589,6.54545454545455,1.36363636363636,1.80133268514493,1.80133268514493,15
"866","35_16_1",35,16,1,1.77609070994307,1,2.55218141988614,1.91259232097566,1.50317690040222,2.32200774154911,3.15384615384615,0.461538461538462,1.84434151545937,1.84434151545937,16
"867","35_17_1",35,17,1,1.73746109315999,1,2.47492218631998,2.0675397398225,1.41433047338569,2.7207490062593,4.35714285714286,1.42857142857143,1.90250041649124,1.90250041649124,17
"868","35_18_1",35,18,1,1.69610947754464,1,2.39221895508928,2.07337351550134,1.68154168739993,2.46520534360274,4.69230769230769,1.69230769230769,1.88474149652299,1.88474149652299,18
"869","35_19_1",35,19,1,1.54803712555073,1,2.09607425110146,1.68865422056014,1.15703792497217,2.2202705161481,4.30769230769231,1.30769230769231,1.61834567305543,1.61834567305543,19
"870","35_20_1",35,20,1,1.7182221477105,1,2.43644429542101,1.66666666666667,1.66666666666667,1.66666666666667,2.23076923076923,0.230769230769231,1.69244440718858,1.69244440718858,20
"871","35_21_1",35,21,1,1,NA,NA,1.92277100281181,1.32,2.52554200562363,4.71428571428571,1.78571428571429,1.46138550140591,NA,21
"872","35_22_1",35,22,1,1.71559168572054,1,2.43118337144108,1.89366348915975,1.52483778219916,2.26248919612035,5.125,1.25,1.80462758744015,1.80462758744015,22
"873","35_23_1",35,23,1,1.55620909190083,1,2.11241818380165,1.72627711880141,1.29932852886708,2.15322570873574,5.66666666666667,1.4,1.64124310535112,1.64124310535112,23
"874","35_24_1",35,24,1,1.666494118504,1,2.33298823700799,2.09384864449353,1.73517112202779,2.45252616695926,4.35,0.95,1.88017138149876,1.88017138149876,24
"875","35_25_1",35,25,1,1.67774908711547,1,2.35549817423094,1.80594868325412,1.51232994746684,2.0995674190414,4.58823529411765,1.41176470588235,1.7418488851848,1.7418488851848,25
"876","36_1_1",36,1,1,1,NA,NA,1,1,1,9,2,1,NA,1
"877","36_2_1",36,2,1,1,NA,NA,NA,NA,NA,2,0,NA,NA,2
"878","36_3_1",36,3,1,1,NA,NA,1.18869133765083,1,1.37738267530166,8.66666666666667,2.66666666666667,1.09434566882542,NA,3
"879","36_4_1",36,4,1,1.72727779794557,1,2.45455559589115,1.4,1,1.8,5,1.25,1.56363889897279,1.56363889897279,4
"880","36_5_1",36,5,1,1.57778803865397,1,2.15557607730793,1.53392894490539,1.53392894490539,1.53392894490539,9,2,1.55585849177968,1.55585849177968,5
"881","36_6_1",36,6,1,1,NA,NA,1.87075290308092,1.75,1.99150580616183,3.5,1.33333333333333,1.43537645154046,NA,6
"882","36_7_1",36,7,1,1.71124427490051,1,2.42248854980102,1.39229814580355,1.2845962916071,1.5,7.14285714285714,1.71428571428571,1.55177121035203,1.55177121035203,7
"883","36_8_1",36,8,1,1.73011648814455,1,2.4602329762891,1,1,1,2,0.375,1.36505824407228,1.36505824407228,8
"884","36_9_1",36,9,1,1.74225578225613,1,2.48451156451226,1.98346271878745,1.26696447245269,2.6999609651222,3.88888888888889,1.11111111111111,1.86285925052179,1.86285925052179,9
"885","36_10_1",36,10,1,1.71476069098318,1,2.42952138196636,1.35454498682853,1,1.70908997365706,4,1.44444444444444,1.53465283890586,1.53465283890586,10
"886","36_11_1",36,11,1,1.83824789061964,1,2.67649578123929,1.85378932325896,1.95425051308938,1.75332813342853,5.3,1.1,1.8460186069393,1.8460186069393,11
"887","36_12_1",36,12,1,1.39601049803452,1,1.79202099606905,1.79205970151106,1.35614323358015,2.22797616944196,7.4,3.4,1.59403509977279,1.59403509977279,12
"888","36_13_1",36,13,1,1.70405684732727,1,2.40811369465454,1.86442700595675,1.65977909936909,2.06907491254441,7.5,2.16666666666667,1.78424192664201,1.78424192664201,13
"889","36_14_1",36,14,1,1,NA,NA,1.40005487675325,1,1.80010975350649,5.72727272727273,1.63636363636364,1.20002743837662,NA,14
"890","36_15_1",36,15,1,1.56626547452496,1,2.13253094904993,1.91395336504544,1.36568542494924,2.46222130514164,9.2,2,1.7401094197852,1.7401094197852,15
"891","36_16_1",36,16,1,1.73767804776141,1,2.47535609552283,1.95931060480194,1.48981316502626,2.42880804457762,6.09090909090909,1.27272727272727,1.84849432628168,1.84849432628168,16
"892","36_17_1",36,17,1,1.54593618326429,1,2.09187236652859,1.68025288471505,1.24269497495699,2.11781079447311,3,1,1.61309453398967,1.61309453398967,17
"893","36_18_1",36,18,1,1.33667077116666,1,1.67334154233333,1.76882117251476,1.10063538008044,2.43700696494907,8.15384615384615,2.30769230769231,1.55274597184071,1.55274597184071,18
"894","36_19_1",36,19,1,1.77565064051195,1,2.5513012810239,2.14753616925226,1.93587294374629,2.35919939475822,3.5,0.833333333333333,1.96159340488211,1.96159340488211,19
"895","36_20_1",36,20,1,1.54011162253633,1,2.08022324507267,1.96946528585665,1.42328584642961,2.5156447252837,6.1875,1.3125,1.75478845419649,1.75478845419649,20
"896","36_21_1",36,21,1,1.70314378845986,1,2.40628757691972,1.81238208114466,1.49575290308092,2.1290112592084,5.76923076923077,1.23076923076923,1.75776293480226,1.75776293480226,21
"897","36_22_1",36,22,1,1.67631186111745,1,2.35262372223491,1.8522180973542,1.58409319051564,2.12034300419276,5.0625,1.25,1.76426497923583,1.76426497923583,22
"898","36_23_1",36,23,1,1.63383789673585,1,2.2676757934717,1.84205440296478,1.28234125585483,2.40176755007472,5.8125,1.4375,1.73794614985031,1.73794614985031,23
