"","unique.sim","sim.number","plants.sampled","Genotype","link.density.plant_gall","vulnerability.plant_gall","generality.plant_gall","link.density.gall_ptoid","vulnerability.gall_ptoid","generality.gall_ptoid","total_complexity"
"1","1_1_C","1",1,"C",1,1,1,1,1,1,1
"2","1_1_A","1",1,"A",1,1,1,1,1,1,1
"3","1_1_B","1",1,"B",1.32469244423306,1.64938488846612,1,1,1,1,1.16234622211653
"4","1_1_D","1",1,"D",1.48006585210389,1.96013170420779,1,1,1,1,1.24003292605195
"5","1_1_E","1",1,"E",1,1,1,NA,NA,NA,1
"6","1_1_F","1",1,"F",1,1,1,NA,NA,NA,1
"7","1_1_G","1",1,"G",1,1,1,1,1,1,1
"8","1_1_H","1",1,"H",1.93587294374629,2.87174588749259,1,NA,NA,NA,1.93587294374629
"9","1_1_I","1",1,"I",1.82467556428105,2.6493511285621,1,1.66666666666667,1.66666666666667,1.66666666666667,1.74567111547386
"10","1_1_J","1",1,"J",1.93587294374629,2.87174588749259,1,NA,NA,NA,1.93587294374629
"11","1_1_K","1",1,"K",1.89205576069293,2.78411152138587,1,2.00236451349916,2.55978823957716,1.44494078742115,1.94721013709605
"12","1_1_L","1",1,"L",1,1,1,1,1,1,1
"13","1_1_M","1",1,"M",NA,NA,NA,NA,NA,NA,NA
"14","1_1_N","1",1,"N",1,1,1,NA,NA,NA,1
"15","1_1_O","1",1,"O",1.44494078742115,1.88988157484231,1,1,1,1,1.22247039371058
"16","1_1_P","1",1,"P",NA,NA,NA,NA,NA,NA,NA
"17","1_1_Q","1",1,"Q",1.5,2,1,1,1,1,1.25
"18","1_1_R","1",1,"R",1,1,1,NA,NA,NA,1
"19","1_1_S","1",1,"S",1,1,1,1,1,1,1
"20","1_1_T","1",1,"T",1,1,1,1,1,1,1
"21","1_1_V","1",1,"V",1,1,1,1.60867372613661,2.21734745227321,1,1.3043368630683
"22","1_1_W","1",1,"W",NA,NA,NA,NA,NA,NA,NA
"23","1_1_X","1",1,"X",1.49587060740256,1.99174121480513,1,1.27129581704766,1.22247039371058,1.32012124038474,1.38358321222511
"24","1_1_Y","1",1,"Y",1.8747296369986,2.74945927399721,1,NA,NA,NA,1.8747296369986
"25","1_1_Z","1",1,"Z",1.44494078742115,1.88988157484231,1,NA,NA,NA,1.44494078742115
"26","2_1_C","2",1,"C",1.44494078742115,1.88988157484231,1,1,1,1,1.22247039371058
"27","2_1_A","2",1,"A",1,1,1,NA,NA,NA,1
"28","2_1_B","2",1,"B",1,1,1,1.34921661701159,1.69843323402318,1,1.1746083085058
"29","2_1_D","2",1,"D",1,1,1,NA,NA,NA,1
"30","2_1_E","2",1,"E",1,1,1,NA,NA,NA,1
"31","2_1_F","2",1,"F",1.66828677074282,2.33657354148564,1,1.44494078742115,1,1.88988157484231,1.55661377908199
"32","2_1_G","2",1,"G",1,1,1,1,1,1,1
"33","2_1_H","2",1,"H",NA,NA,NA,NA,NA,NA,NA
"34","2_1_I","2",1,"I",1.90984643667401,2.81969287334803,1,1,1,1,1.45492321833701
"35","2_1_J","2",1,"J",NA,NA,NA,NA,NA,NA,NA
"36","2_1_K","2",1,"K",1.64406873756766,2.28813747513532,1,1.66696447245269,1.93392894490539,1.4,1.65551660501018
"37","2_1_L","2",1,"L",1,1,1,1,1,1,1
"38","2_1_M","2",1,"M",1,1,1,NA,NA,NA,1
"39","2_1_N","2",1,"N",NA,NA,NA,NA,NA,NA,NA
"40","2_1_O","2",1,"O",1,1,1,NA,NA,NA,1
"41","2_1_P","2",1,"P",NA,NA,NA,NA,NA,NA,NA
"42","2_1_Q","2",1,"Q",1.5,2,1,1.5,1,2,1.5
"43","2_1_R","2",1,"R",NA,NA,NA,NA,NA,NA,NA
"44","2_1_S","2",1,"S",1.44494078742115,1.88988157484231,1,2,2.5,1.5,1.72247039371058
"45","2_1_T","2",1,"T",1,1,1,1,1,1,1
"46","2_1_V","2",1,"V",1.3406605379734,1.68132107594681,1,1.48006585210389,1.96013170420779,1,1.41036319503865
"47","2_1_W","2",1,"W",1,1,1,1,1,1,1
"48","2_1_X","2",1,"X",1.40948425582659,1.81896851165317,1,1.44494078742115,1.88988157484231,1,1.42721252162387
"49","2_1_Y","2",1,"Y",1.44494078742115,1.88988157484231,1,1,1,1,1.22247039371058
"50","2_1_Z","2",1,"Z",1.44494078742115,1.88988157484231,1,NA,NA,NA,1.44494078742115
"51","3_1_C","3",1,"C",1.44494078742115,1.88988157484231,1,1,1,1,1.22247039371058
"52","3_1_A","3",1,"A",1,1,1,1,1,1,1
"53","3_1_B","3",1,"B",1,1,1,1.34921661701159,1.69843323402318,1,1.1746083085058
"54","3_1_D","3",1,"D",1,1,1,NA,NA,NA,1
"55","3_1_E","3",1,"E",NA,NA,NA,NA,NA,NA,NA
"56","3_1_F","3",1,"F",NA,NA,NA,NA,NA,NA,NA
"57","3_1_G","3",1,"G",1,1,1,NA,NA,NA,1
"58","3_1_H","3",1,"H",1.32469244423306,1.64938488846612,1,1.5,1,2,1.41234622211653
"59","3_1_I","3",1,"I",1.48006585210389,1.96013170420779,1,1,1,1,1.24003292605195
"60","3_1_J","3",1,"J",1.93587294374629,2.87174588749259,1,NA,NA,NA,1.93587294374629
"61","3_1_K","3",1,"K",1.89205576069293,2.78411152138587,1,2.00236451349916,2.55978823957716,1.44494078742115,1.94721013709605
"62","3_1_L","3",1,"L",1.37738267530166,1.75476535060332,1,1.44494078742115,1.88988157484231,1,1.41116173136141
"63","3_1_M","3",1,"M",1,1,1,NA,NA,NA,1
"64","3_1_N","3",1,"N",1.32469244423306,1.64938488846612,1,1.33333333333333,1.66666666666667,1,1.3290128887832
"65","3_1_O","3",1,"O",1,1,1,NA,NA,NA,1
"66","3_1_P","3",1,"P",1,1,1,NA,NA,NA,1
"67","3_1_Q","3",1,"Q",NA,NA,NA,NA,NA,NA,NA
"68","3_1_R","3",1,"R",1,1,1,NA,NA,NA,1
"69","3_1_S","3",1,"S",1.48006585210389,1.96013170420779,1,1,1,1,1.24003292605195
"70","3_1_T","3",1,"T",1,1,1,NA,NA,NA,1
"71","3_1_V","3",1,"V",1,1,1,1.44494078742115,1.88988157484231,1,1.22247039371058
"72","3_1_W","3",1,"W",1,1,1,1,1,1,1
"73","3_1_X","3",1,"X",NA,NA,NA,NA,NA,NA,NA
"74","3_1_Y","3",1,"Y",NA,NA,NA,NA,NA,NA,NA
"75","3_1_Z","3",1,"Z",1.49383348750121,1.98766697500242,1,1,1,1,1.2469167437506
"76","4_1_C","4",1,"C",1,1,1,NA,NA,NA,1
"77","4_1_A","4",1,"A",1,1,1,NA,NA,NA,1
"78","4_1_B","4",1,"B",1,1,1,1.44494078742115,1.88988157484231,1,1.22247039371058
"79","4_1_D","4",1,"D",1.48006585210389,1.96013170420779,1,1,1,1,1.24003292605195
"80","4_1_E","4",1,"E",NA,NA,NA,NA,NA,NA,NA
"81","4_1_F","4",1,"F",1.33652906337926,1.67305812675851,1,1.5,2,1,1.41826453168963
"82","4_1_G","4",1,"G",1,1,1,1,1,1,1
"83","4_1_H","4",1,"H",NA,NA,NA,NA,NA,NA,NA
"84","4_1_I","4",1,"I",1.90984643667401,2.81969287334803,1,1,1,1,1.45492321833701
"85","4_1_J","4",1,"J",1.44494078742115,1.88988157484231,1,1.33333333333333,1.66666666666667,1,1.38913706037724
"86","4_1_K","4",1,"K",1.47348901511194,1.94697803022388,1,1.21564724302952,1.43129448605904,1,1.34456812907073
"87","4_1_L","4",1,"L",1,1,1,1,1,1,1
"88","4_1_M","4",1,"M",1,1,1,NA,NA,NA,1
"89","4_1_N","4",1,"N",1,1,1,NA,NA,NA,1
"90","4_1_O","4",1,"O",1,1,1,NA,NA,NA,1
"91","4_1_P","4",1,"P",NA,NA,NA,NA,NA,NA,NA
"92","4_1_Q","4",1,"Q",1.5,2,1,1.5,1,2,1.5
"93","4_1_R","4",1,"R",1,1,1,NA,NA,NA,1
"94","4_1_S","4",1,"S",1,1,1,1.32469244423306,1.64938488846612,1,1.16234622211653
"95","4_1_T","4",1,"T",1,1,1,NA,NA,NA,1
"96","4_1_V","4",1,"V",NA,NA,NA,NA,NA,NA,NA
"97","4_1_W","4",1,"W",1.25349653288627,1.50699306577254,1,1.48006585210389,1,1.96013170420779,1.36678119249508
"98","4_1_X","4",1,"X",1.49587060740256,1.99174121480513,1,1.27129581704766,1.22247039371058,1.32012124038474,1.38358321222511
"99","4_1_Y","4",1,"Y",1,1,1,NA,NA,NA,1
"100","4_1_Z","4",1,"Z",1,1,1,1.44494078742115,1.88988157484231,1,1.22247039371058
"101","5_1_C","5",1,"C",1.44494078742115,1.88988157484231,1,1,1,1,1.22247039371058
"102","5_1_A","5",1,"A",1,1,1,NA,NA,NA,1
"103","5_1_B","5",1,"B",1,1,1,1,1,1,1
"104","5_1_D","5",1,"D",1.44494078742115,1.88988157484231,1,NA,NA,NA,1.44494078742115
"105","5_1_E","5",1,"E",1,1,1,1,1,1,1
"106","5_1_F","5",1,"F",NA,NA,NA,NA,NA,NA,NA
"107","5_1_G","5",1,"G",1,1,1,NA,NA,NA,1
"108","5_1_H","5",1,"H",1.94016579754438,2.88033159508876,1,NA,NA,NA,1.94016579754438
"109","5_1_I","5",1,"I",1.90984643667401,2.81969287334803,1,1,1,1,1.45492321833701
"110","5_1_J","5",1,"J",NA,NA,NA,NA,NA,NA,NA
"111","5_1_K","5",1,"K",1.6352155020138,2.2704310040276,1,1.71689395284787,1.93378790569573,1.5,1.67605472743083
"112","5_1_L","5",1,"L",1,1,1,1,1,1,1
"113","5_1_M","5",1,"M",1,1,1,NA,NA,NA,1
"114","5_1_N","5",1,"N",NA,NA,NA,NA,NA,NA,NA
"115","5_1_O","5",1,"O",1,1,1,NA,NA,NA,1
"116","5_1_P","5",1,"P",1.32469244423306,1.64938488846612,1,1,1,1,1.16234622211653
"117","5_1_Q","5",1,"Q",NA,NA,NA,NA,NA,NA,NA
"118","5_1_R","5",1,"R",1,1,1,NA,NA,NA,1
"119","5_1_S","5",1,"S",1.44494078742115,1.88988157484231,1,2,2.5,1.5,1.72247039371058
"120","5_1_T","5",1,"T",1,1,1,1,1,1,1
"121","5_1_V","5",1,"V",1,1,1,1.60867372613661,2.21734745227321,1,1.3043368630683
"122","5_1_W","5",1,"W",NA,NA,NA,NA,NA,NA,NA
"123","5_1_X","5",1,"X",1.49587060740256,1.99174121480513,1,1.27129581704766,1.22247039371058,1.32012124038474,1.38358321222511
"124","5_1_Y","5",1,"Y",1.41121071527281,1.82242143054562,1,1,1,1,1.2056053576364
"125","5_1_Z","5",1,"Z",1.44494078742115,1.88988157484231,1,NA,NA,NA,1.44494078742115
"126","6_1_C","6",1,"C",1,1,1,1,1,1,1
"127","6_1_A","6",1,"A",1,1,1,1,1,1,1
"128","6_1_B","6",1,"B",1.49383348750121,1.98766697500242,1,NA,NA,NA,1.49383348750121
"129","6_1_D","6",1,"D",1.74044373546613,2.48088747093225,1,1.4,1.8,1,1.57022186773306
"130","6_1_E","6",1,"E",1,1,1,1,1,1,1
"131","6_1_F","6",1,"F",1,1,1,NA,NA,NA,1
"132","6_1_G","6",1,"G",1,1,1,NA,NA,NA,1
"133","6_1_H","6",1,"H",NA,NA,NA,NA,NA,NA,NA
"134","6_1_I","6",1,"I",1.48006585210389,1.96013170420779,1,1,1,1,1.24003292605195
"135","6_1_J","6",1,"J",NA,NA,NA,NA,NA,NA,NA
"136","6_1_K","6",1,"K",1.47348901511194,1.94697803022388,1,1.21564724302952,1.43129448605904,1,1.34456812907073
"137","6_1_L","6",1,"L",1,1,1,1,1,1,1
"138","6_1_M","6",1,"M",1,1,1,NA,NA,NA,1
"139","6_1_N","6",1,"N",NA,NA,NA,NA,NA,NA,NA
"140","6_1_O","6",1,"O",1,1,1,NA,NA,NA,1
"141","6_1_P","6",1,"P",NA,NA,NA,NA,NA,NA,NA
"142","6_1_Q","6",1,"Q",NA,NA,NA,NA,NA,NA,NA
"143","6_1_R","6",1,"R",1,1,1,NA,NA,NA,1
"144","6_1_S","6",1,"S",1,1,1,1.32469244423306,1.64938488846612,1,1.16234622211653
"145","6_1_T","6",1,"T",NA,NA,NA,NA,NA,NA,NA
"146","6_1_V","6",1,"V",1,1,1,1.60867372613661,2.21734745227321,1,1.3043368630683
"147","6_1_W","6",1,"W",1.25349653288627,1.50699306577254,1,1.48006585210389,1,1.96013170420779,1.36678119249508
"148","6_1_X","6",1,"X",1,1,1,1,1,1,1
"149","6_1_Y","6",1,"Y",1.8747296369986,2.74945927399721,1,NA,NA,NA,1.8747296369986
"150","6_1_Z","6",1,"Z",1.42690387748177,1.85380775496353,1,1.93137084989848,2.46274169979695,1.4,1.67913736369012
"151","7_1_C","7",1,"C",1.20870559056587,1.41741118113173,1,1,1,1,1.10435279528293
"152","7_1_A","7",1,"A",1,1,1,1,1,1,1
"153","7_1_B","7",1,"B",1.32469244423306,1.64938488846612,1,1,1,1,1.16234622211653
"154","7_1_D","7",1,"D",1.66828677074282,2.33657354148564,1,1,1,1,1.33414338537141
"155","7_1_E","7",1,"E",1,1,1,NA,NA,NA,1
"156","7_1_F","7",1,"F",1,1,1,NA,NA,NA,1
"157","7_1_G","7",1,"G",1,1,1,NA,NA,NA,1
"158","7_1_H","7",1,"H",1.32469244423306,1.64938488846612,1,1.5,1,2,1.41234622211653
"159","7_1_I","7",1,"I",1.90984643667401,2.81969287334803,1,1,1,1,1.45492321833701
"160","7_1_J","7",1,"J",NA,NA,NA,NA,NA,NA,NA
"161","7_1_K","7",1,"K",1.09791763547136,1.19583527094272,1,2.18179283050743,3.36358566101486,1,1.63985523298939
"162","7_1_L","7",1,"L",1,1,1,1,1,1,1
"163","7_1_M","7",1,"M",NA,NA,NA,NA,NA,NA,NA
"164","7_1_N","7",1,"N",1,1,1,NA,NA,NA,1
"165","7_1_O","7",1,"O",1,1,1,NA,NA,NA,1
"166","7_1_P","7",1,"P",1,1,1,NA,NA,NA,1
"167","7_1_Q","7",1,"Q",1.5,2,1,1.5,1,2,1.5
"168","7_1_R","7",1,"R",1,1,1,NA,NA,NA,1
"169","7_1_S","7",1,"S",1.70064460701774,2.40128921403548,1,2,2.5,1.5,1.85032230350887
"170","7_1_T","7",1,"T",1,1,1,1,1,1,1
"171","7_1_V","7",1,"V",1.44494078742115,1.88988157484231,1,1.5,2,1,1.47247039371058
"172","7_1_W","7",1,"W",NA,NA,NA,NA,NA,NA,NA
"173","7_1_X","7",1,"X",1.48614299004096,1.97228598008191,1,1.82767053744122,2.32200774154911,1.33333333333333,1.65690676374109
"174","7_1_Y","7",1,"Y",1,1,1,NA,NA,NA,1
"175","7_1_Z","7",1,"Z",1,1,1,1.44494078742115,1.88988157484231,1,1.22247039371058
"176","8_1_C","8",1,"C",1.82682899845863,2.65365799691726,1,1,1,1,1.41341449922932
"177","8_1_A","8",1,"A",NA,NA,NA,NA,NA,NA,NA
"178","8_1_B","8",1,"B",1,1,1,1.34921661701159,1.69843323402318,1,1.1746083085058
"179","8_1_D","8",1,"D",1.48006585210389,1.96013170420779,1,1,1,1,1.24003292605195
"180","8_1_E","8",1,"E",1,1,1,NA,NA,NA,1
"181","8_1_F","8",1,"F",NA,NA,NA,NA,NA,NA,NA
"182","8_1_G","8",1,"G",1,1,1,NA,NA,NA,1
"183","8_1_H","8",1,"H",1.32469244423306,1.64938488846612,1,1.5,1,2,1.41234622211653
"184","8_1_I","8",1,"I",1.48006585210389,1.96013170420779,1,1,1,1,1.24003292605195
"185","8_1_J","8",1,"J",1.44494078742115,1.88988157484231,1,1.33333333333333,1.66666666666667,1,1.38913706037724
"186","8_1_K","8",1,"K",1.89205576069293,2.78411152138587,1,2.00236451349916,2.55978823957716,1.44494078742115,1.94721013709605
"187","8_1_L","8",1,"L",1.37738267530166,1.75476535060332,1,1.44494078742115,1.88988157484231,1,1.41116173136141
"188","8_1_M","8",1,"M",1,1,1,1,1,1,1
"189","8_1_N","8",1,"N",1.32469244423306,1.64938488846612,1,1.33333333333333,1.66666666666667,1,1.3290128887832
"190","8_1_O","8",1,"O",1,1,1,NA,NA,NA,1
"191","8_1_P","8",1,"P",1,1,1,NA,NA,NA,1
"192","8_1_Q","8",1,"Q",1.5,2,1,1,1,1,1.25
"193","8_1_R","8",1,"R",1,1,1,NA,NA,NA,1
"194","8_1_S","8",1,"S",1,1,1,1.32469244423306,1.64938488846612,1,1.16234622211653
"195","8_1_T","8",1,"T",1,1,1,NA,NA,NA,1
"196","8_1_V","8",1,"V",1,1,1,1.5,2,1,1.25
"197","8_1_W","8",1,"W",1,1,1,1,1,1,1
"198","8_1_X","8",1,"X",1.7526741728056,2.5053483456112,1,1.58370559056587,1.66741118113173,1.5,1.66818988168573
"199","8_1_Y","8",1,"Y",NA,NA,NA,NA,NA,NA,NA
"200","8_1_Z","8",1,"Z",1.42690387748177,1.85380775496353,1,1.93137084989848,2.46274169979695,1.4,1.67913736369012
"201","9_1_C","9",1,"C",1.44494078742115,1.88988157484231,1,1,1,1,1.22247039371058
"202","9_1_A","9",1,"A",1,1,1,NA,NA,NA,1
"203","9_1_B","9",1,"B",1.49383348750121,1.98766697500242,1,NA,NA,NA,1.49383348750121
"204","9_1_D","9",1,"D",1.74044373546613,2.48088747093225,1,1.4,1.8,1,1.57022186773306
"205","9_1_E","9",1,"E",1.5,2,1,1,1,1,1.25
"206","9_1_F","9",1,"F",1,1,1,NA,NA,NA,1
"207","9_1_G","9",1,"G",1,1,1,NA,NA,NA,1
"208","9_1_H","9",1,"H",1.32469244423306,1.64938488846612,1,1.5,1,2,1.41234622211653
"209","9_1_I","9",1,"I",1.82467556428105,2.6493511285621,1,1.66666666666667,1.66666666666667,1.66666666666667,1.74567111547386
"210","9_1_J","9",1,"J",1.93587294374629,2.87174588749259,1,NA,NA,NA,1.93587294374629
"211","9_1_K","9",1,"K",1.09791763547136,1.19583527094272,1,2.18179283050743,3.36358566101486,1,1.63985523298939
"212","9_1_L","9",1,"L",1,1,1,1,1,1,1
"213","9_1_M","9",1,"M",NA,NA,NA,NA,NA,NA,NA
"214","9_1_N","9",1,"N",NA,NA,NA,NA,NA,NA,NA
"215","9_1_O","9",1,"O",1.48981316502626,1.97962633005252,1,NA,NA,NA,1.48981316502626
"216","9_1_P","9",1,"P",1.32469244423306,1.64938488846612,1,1,1,1,1.16234622211653
"217","9_1_Q","9",1,"Q",NA,NA,NA,NA,NA,NA,NA
"218","9_1_R","9",1,"R",1,1,1,NA,NA,NA,1
"219","9_1_S","9",1,"S",1.44494078742115,1.88988157484231,1,2,2.5,1.5,1.72247039371058
"220","9_1_T","9",1,"T",1,1,1,1,1,1,1
"221","9_1_V","9",1,"V",1.3406605379734,1.68132107594681,1,1.48006585210389,1.96013170420779,1,1.41036319503865
"222","9_1_W","9",1,"W",1,1,1,1,1,1,1
"223","9_1_X","9",1,"X",1.40948425582659,1.81896851165317,1,1.44494078742115,1.88988157484231,1,1.42721252162387
"224","9_1_Y","9",1,"Y",1.8747296369986,2.74945927399721,1,NA,NA,NA,1.8747296369986
"225","9_1_Z","9",1,"Z",1.32469244423306,1.64938488846612,1,2,3,1,1.66234622211653
"226","10_1_C","10",1,"C",1.44494078742115,1.88988157484231,1,1,1,1,1.22247039371058
"227","10_1_A","10",1,"A",NA,NA,NA,NA,NA,NA,NA
"228","10_1_B","10",1,"B",1,1,1,1,1,1,1
"229","10_1_D","10",1,"D",1.74044373546613,2.48088747093225,1,1.4,1.8,1,1.57022186773306
"230","10_1_E","10",1,"E",1,1,1,NA,NA,NA,1
"231","10_1_F","10",1,"F",1,1,1,NA,NA,NA,1
"232","10_1_G","10",1,"G",1,1,1,NA,NA,NA,1
"233","10_1_H","10",1,"H",1.93587294374629,2.87174588749259,1,NA,NA,NA,1.93587294374629
"234","10_1_I","10",1,"I",1.90984643667401,2.81969287334803,1,1,1,1,1.45492321833701
"235","10_1_J","10",1,"J",1.44494078742115,1.88988157484231,1,1.33333333333333,1.66666666666667,1,1.38913706037724
"236","10_1_K","10",1,"K",1.89205576069293,2.78411152138587,1,2.00236451349916,2.55978823957716,1.44494078742115,1.94721013709605
"237","10_1_L","10",1,"L",1,1,1,NA,NA,NA,1
"238","10_1_M","10",1,"M",1,1,1,NA,NA,NA,1
"239","10_1_N","10",1,"N",NA,NA,NA,NA,NA,NA,NA
"240","10_1_O","10",1,"O",1.44494078742115,1.88988157484231,1,1,1,1,1.22247039371058
"241","10_1_P","10",1,"P",1.32469244423306,1.64938488846612,1,1,1,1,1.16234622211653
"242","10_1_Q","10",1,"Q",1.37738267530166,1.75476535060332,1,1,1,1,1.18869133765083
"243","10_1_R","10",1,"R",1,1,1,NA,NA,NA,1
"244","10_1_S","10",1,"S",1.44494078742115,1.88988157484231,1,2,2.5,1.5,1.72247039371058
"245","10_1_T","10",1,"T",1,1,1,1,1,1,1
"246","10_1_V","10",1,"V",1,1,1,1.60867372613661,2.21734745227321,1,1.3043368630683
"247","10_1_W","10",1,"W",1,1,1,1,1,1,1
"248","10_1_X","10",1,"X",1.49587060740256,1.99174121480513,1,1.27129581704766,1.22247039371058,1.32012124038474,1.38358321222511
"249","10_1_Y","10",1,"Y",NA,NA,NA,NA,NA,NA,NA
"250","10_1_Z","10",1,"Z",1,1,1,1.44494078742115,1.88988157484231,1,1.22247039371058
"251","11_1_C","11",1,"C",1,1,1,1,1,1,1
"252","11_1_A","11",1,"A",NA,NA,NA,NA,NA,NA,NA
"253","11_1_B","11",1,"B",1,1,1,1,1,1,1
"254","11_1_D","11",1,"D",1.44494078742115,1.88988157484231,1,NA,NA,NA,1.44494078742115
"255","11_1_E","11",1,"E",1.5,2,1,1,1,1,1.25
"256","11_1_F","11",1,"F",1.33652906337926,1.67305812675851,1,1.5,2,1,1.41826453168963
"257","11_1_G","11",1,"G",1,1,1,NA,NA,NA,1
"258","11_1_H","11",1,"H",NA,NA,NA,NA,NA,NA,NA
"259","11_1_I","11",1,"I",1.82467556428105,2.6493511285621,1,1.66666666666667,1.66666666666667,1.66666666666667,1.74567111547386
"260","11_1_J","11",1,"J",1.93587294374629,2.87174588749259,1,NA,NA,NA,1.93587294374629
"261","11_1_K","11",1,"K",1.09791763547136,1.19583527094272,1,2.18179283050743,3.36358566101486,1,1.63985523298939
"262","11_1_L","11",1,"L",1,1,1,1,1,1,1
"263","11_1_M","11",1,"M",1,1,1,1,1,1,1
"264","11_1_N","11",1,"N",NA,NA,NA,NA,NA,NA,NA
"265","11_1_O","11",1,"O",1,1,1,NA,NA,NA,1
"266","11_1_P","11",1,"P",NA,NA,NA,NA,NA,NA,NA
"267","11_1_Q","11",1,"Q",NA,NA,NA,NA,NA,NA,NA
"268","11_1_R","11",1,"R",1,1,1,NA,NA,NA,1
"269","11_1_S","11",1,"S",1.48006585210389,1.96013170420779,1,1,1,1,1.24003292605195
"270","11_1_T","11",1,"T",1,1,1,NA,NA,NA,1
"271","11_1_V","11",1,"V",1,1,1,1.5,2,1,1.25
"272","11_1_W","11",1,"W",1.25349653288627,1.50699306577254,1,1.48006585210389,1,1.96013170420779,1.36678119249508
"273","11_1_X","11",1,"X",1.40948425582659,1.81896851165317,1,1.44494078742115,1.88988157484231,1,1.42721252162387
"274","11_1_Y","11",1,"Y",NA,NA,NA,NA,NA,NA,NA
"275","11_1_Z","11",1,"Z",1.49383348750121,1.98766697500242,1,1,1,1,1.2469167437506
"276","12_1_C","12",1,"C",1.82682899845863,2.65365799691726,1,1,1,1,1.41341449922932
"277","12_1_A","12",1,"A",1,1,1,1,1,1,1
"278","12_1_B","12",1,"B",1.49383348750121,1.98766697500242,1,NA,NA,NA,1.49383348750121
"279","12_1_D","12",1,"D",1.74044373546613,2.48088747093225,1,1.4,1.8,1,1.57022186773306
"280","12_1_E","12",1,"E",1,1,1,NA,NA,NA,1
"281","12_1_F","12",1,"F",1.33652906337926,1.67305812675851,1,1.5,2,1,1.41826453168963
"282","12_1_G","12",1,"G",1,1,1,1,1,1,1
"283","12_1_H","12",1,"H",1,1,1,NA,NA,NA,1
"284","12_1_I","12",1,"I",1,1,1,1.5,2,1,1.25
"285","12_1_J","12",1,"J",1.44494078742115,1.88988157484231,1,1.33333333333333,1.66666666666667,1,1.38913706037724
"286","12_1_K","12",1,"K",1.47348901511194,1.94697803022388,1,1.21564724302952,1.43129448605904,1,1.34456812907073
"287","12_1_L","12",1,"L",1.37738267530166,1.75476535060332,1,1.44494078742115,1.88988157484231,1,1.41116173136141
"288","12_1_M","12",1,"M",NA,NA,NA,NA,NA,NA,NA
"289","12_1_N","12",1,"N",NA,NA,NA,NA,NA,NA,NA
"290","12_1_O","12",1,"O",1,1,1,NA,NA,NA,1
"291","12_1_P","12",1,"P",NA,NA,NA,NA,NA,NA,NA
"292","12_1_Q","12",1,"Q",1.37738267530166,1.75476535060332,1,1,1,1,1.18869133765083
"293","12_1_R","12",1,"R",1,1,1,NA,NA,NA,1
"294","12_1_S","12",1,"S",1.44494078742115,1.88988157484231,1,2,2.5,1.5,1.72247039371058
"295","12_1_T","12",1,"T",1,1,1,1,1,1,1
"296","12_1_V","12",1,"V",1.44494078742115,1.88988157484231,1,1.5,2,1,1.47247039371058
"297","12_1_W","12",1,"W",1,1,1,1,1,1,1
"298","12_1_X","12",1,"X",1.7526741728056,2.5053483456112,1,1.58370559056587,1.66741118113173,1.5,1.66818988168573
"299","12_1_Y","12",1,"Y",1.8747296369986,2.74945927399721,1,NA,NA,NA,1.8747296369986
"300","12_1_Z","12",1,"Z",1.44494078742115,1.88988157484231,1,NA,NA,NA,1.44494078742115
"301","13_1_C","13",1,"C",1,1,1,1,1,1,1
"302","13_1_A","13",1,"A",1,1,1,NA,NA,NA,1
"303","13_1_B","13",1,"B",1,1,1,1.34921661701159,1.69843323402318,1,1.1746083085058
"304","13_1_D","13",1,"D",1.66828677074282,2.33657354148564,1,1,1,1,1.33414338537141
"305","13_1_E","13",1,"E",1.5,2,1,1,1,1,1.25
"306","13_1_F","13",1,"F",1.66828677074282,2.33657354148564,1,1.44494078742115,1,1.88988157484231,1.55661377908199
"307","13_1_G","13",1,"G",1,1,1,NA,NA,NA,1
"308","13_1_H","13",1,"H",1,1,1,NA,NA,NA,1
"309","13_1_I","13",1,"I",1.82467556428105,2.6493511285621,1,1.66666666666667,1.66666666666667,1.66666666666667,1.74567111547386
"310","13_1_J","13",1,"J",1.44494078742115,1.88988157484231,1,1.33333333333333,1.66666666666667,1,1.38913706037724
"311","13_1_K","13",1,"K",1.6352155020138,2.2704310040276,1,1.71689395284787,1.93378790569573,1.5,1.67605472743083
"312","13_1_L","13",1,"L",1,1,1,1,1,1,1
"313","13_1_M","13",1,"M",1,1,1,NA,NA,NA,1
"314","13_1_N","13",1,"N",NA,NA,NA,NA,NA,NA,NA
"315","13_1_O","13",1,"O",1.44494078742115,1.88988157484231,1,1,1,1,1.22247039371058
"316","13_1_P","13",1,"P",1,1,1,NA,NA,NA,1
"317","13_1_Q","13",1,"Q",1.5,2,1,1,1,1,1.25
"318","13_1_R","13",1,"R",NA,NA,NA,NA,NA,NA,NA
"319","13_1_S","13",1,"S",1.44494078742115,1.88988157484231,1,2,2.5,1.5,1.72247039371058
"320","13_1_T","13",1,"T",1,1,1,1,1,1,1
"321","13_1_V","13",1,"V",1.3406605379734,1.68132107594681,1,1.48006585210389,1.96013170420779,1,1.41036319503865
"322","13_1_W","13",1,"W",1,1,1,1,1,1,1
"323","13_1_X","13",1,"X",NA,NA,NA,NA,NA,NA,NA
"324","13_1_Y","13",1,"Y",NA,NA,NA,NA,NA,NA,NA
"325","13_1_Z","13",1,"Z",1.40275422897858,1.80550845795715,1,1.42857142857143,1.85714285714286,1,1.415662828775
"326","14_1_C","14",1,"C",1.82682899845863,2.65365799691726,1,1,1,1,1.41341449922932
