"","unique.sim","sim.number","plants.sampled","Genotype","link.density.plant_gall","vulnerability.plant_gall","generality.plant_gall","link.density.gall_ptoid","vulnerability.gall_ptoid","generality.gall_ptoid","total_complexity"
"66","3_3_P","3",3,"P",1.5,2,1,NA,NA,NA,1.5
"67","3_3_Q","3",3,"Q",2,3,1,1,1,1,1.5
"68","3_3_R","3",3,"R",1.37738267530166,1.75476535060332,1,NA,NA,NA,1.37738267530166
"69","3_3_S","3",3,"S",1.46404288810377,1.92808577620754,1,2.14927505159698,3.01395381158685,1.2845962916071,1.80665896985037
"70","3_3_T","3",3,"T",1,1,1,1,1,1,1
"71","3_3_V","3",3,"V",1.17806570669314,1.35613141338627,1,2.394645708138,3.789291416276,1,1.78635570741557
"72","3_3_W","3",3,"W",1.2681085930502,1.53621718610039,1,1.74924033199851,1.8126723038486,1.68580836014842,1.50867446252435
"73","3_3_X","3",3,"X",1.34403539920586,1.68807079841173,1,1.63042251030413,2.11798787775111,1.14285714285714,1.487228954755
"74","3_3_Y","3",3,"Y",1.32469244423306,1.64938488846612,1,1.37738267530166,1.75476535060332,1,1.35103755976736
"75","3_3_Z","3",3,"Z",1.46303511212612,1.92607022425223,1,1.66741118113173,1.66741118113173,1.66741118113173,1.56522314662892
"76","4_3_C","4",3,"C",1.96558149198269,2.93116298396539,1,1.37738267530166,1.75476535060332,1,1.67148208364218
"77","4_3_A","4",3,"A",1.20870559056587,1.41741118113173,1,1,1,1,1.10435279528293
"78","4_3_B","4",3,"B",1.64942336374188,2.29884672748375,1,1,1,1,1.32471168187094
"79","4_3_D","4",3,"D",1.97187575459517,2.94375150919033,1,1.33333333333333,1.66666666666667,1,1.65260454396425
"80","4_3_E","4",3,"E",1.44494078742115,1.88988157484231,1,1,1,1,1.22247039371058
"81","4_3_F","4",3,"F",1,1,1,NA,NA,NA,1
"82","4_3_G","4",3,"G",1.34403539920586,1.68807079841173,1,1,1,1,1.17201769960293
"83","4_3_H","4",3,"H",1.8747296369986,2.74945927399721,1,NA,NA,NA,1.8747296369986
"84","4_3_I","4",3,"I",2.25115264020712,3.50230528041424,1,1.95809749712663,2.1035607165883,1.81263427766497,2.10462506866688
"85","4_3_J","4",3,"J",2.18179283050743,3.36358566101486,1,1.33333333333333,1.66666666666667,1,1.75756308192038
"86","4_3_K","4",3,"K",1.58324670187405,2.16649340374811,1,2.59581295501118,3.82109009199309,1.37053581802927,2.08952982844262
"87","4_3_L","4",3,"L",1.25349653288627,1.50699306577254,1,1.5,2,1,1.37674826644313
"88","4_3_M","4",3,"M",1.44494078742115,1.88988157484231,1,1,1,1,1.22247039371058
"89","4_3_N","4",3,"N",1.32469244423306,1.64938488846612,1,1.33333333333333,1.66666666666667,1,1.3290128887832
"90","4_3_O","4",3,"O",1.49383348750121,1.98766697500242,1,NA,NA,NA,1.49383348750121
"91","4_3_P","4",3,"P",1.48006585210389,1.96013170420779,1,1,1,1,1.24003292605195
"92","4_3_Q","4",3,"Q",1.44494078742115,1.88988157484231,1,1.5,1,2,1.47247039371058
"93","4_3_R","4",3,"R",1.5,2,1,NA,NA,NA,1.5
"94","4_3_S","4",3,"S",1.49861527790608,1.99723055581216,1,1.74603672907485,2.06517902073906,1.42689443741065,1.62232600349047
"95","4_3_T","4",3,"T",1.42101138751866,1.84202277503731,1,1,1,1,1.21050569375933
"96","4_3_V","4",3,"V",1,1,1,2.43215664892917,3.86431329785834,1,1.71607832446459
"97","4_3_W","4",3,"W",1.22164482786735,1.44328965573469,1,1.62252527046382,1.44494078742115,1.80010975350649,1.42208504916558
"98","4_3_X","4",3,"X",1.20870559056587,1.41741118113173,1,1.17806570669314,1.35613141338627,1,1.1933856486295
"99","4_3_Y","4",3,"Y",1.81234516952313,2.62469033904626,1,1,1,1,1.40617258476157
"100","4_3_Z","4",3,"Z",1.39835087081344,1.79670174162689,1,1.97472578355214,2.48791310556581,1.46153846153846,1.68653832718279
"101","5_3_C","5",3,"C",1.70367324465075,2.40734648930151,1,1.37738267530166,1.75476535060332,1,1.54052795997621
"102","5_3_A","5",3,"A",1.20870559056587,1.41741118113173,1,1,1,1,1.10435279528293
"103","5_3_B","5",3,"B",1.14672860450566,1.29345720901131,1,1.37738267530166,1.75476535060332,1,1.26205563990366
"104","5_3_D","5",3,"D",1.67443114669129,2.34886229338258,1,1.26191246275869,1.52382492551739,1,1.46817180472499
"105","5_3_E","5",3,"E",1.32469244423306,1.64938488846612,1,1,1,1,1.16234622211653
"106","5_3_F","5",3,"F",1.30331539804318,1.60663079608635,1,1.5,2,1,1.40165769902159
"107","5_3_G","5",3,"G",1.2845962916071,1.5691925832142,1,NA,NA,NA,1.2845962916071
"108","5_3_H","5",3,"H",1.72727779794557,2.45455559589115,1,1.5,1,2,1.61363889897279
"109","5_3_I","5",3,"I",1.74947879610911,2.49895759221823,1,1.87959969737911,2.35919939475822,1.4,1.81453924674411
"110","5_3_J","5",3,"J",2.18179283050743,3.36358566101486,1,1.33333333333333,1.66666666666667,1,1.75756308192038
"111","5_3_K","5",3,"K",1.55079999431752,2.10159998863504,1,2.4169774668573,3.50085093663381,1.33310399708079,1.98388873058741
"112","5_3_L","5",3,"L",1.49063584463461,1.98127168926922,1,1.91421356237309,2.82842712474619,1,1.70242470350385
"113","5_3_M","5",3,"M",1.46303511212612,1.92607022425223,1,NA,NA,NA,1.46303511212612
"114","5_3_N","5",3,"N",1.32469244423306,1.64938488846612,1,1.33333333333333,1.66666666666667,1,1.3290128887832
"115","5_3_O","5",3,"O",1.77331370294772,2.54662740589544,1,1,1,1,1.38665685147386
"116","5_3_P","5",3,"P",1,1,1,NA,NA,NA,1
"117","5_3_Q","5",3,"Q",1.71476069098318,2.42952138196636,1,1.5,2,1,1.60738034549159
"118","5_3_R","5",3,"R",1.2845962916071,1.5691925832142,1,NA,NA,NA,1.2845962916071
"119","5_3_S","5",3,"S",1.44494078742115,1.88988157484231,1,1.85116904017229,2.41774178873749,1.2845962916071,1.64805491379672
"120","5_3_T","5",3,"T",1.42101138751866,1.84202277503731,1,1,1,1,1.21050569375933
"121","5_3_V","5",3,"V",1.24465067234151,1.48930134468302,1,1.73011648814455,2.4602329762891,1,1.48738358024303
"122","5_3_W","5",3,"W",1.32469244423306,1.64938488846612,1,1,1,1,1.16234622211653
"123","5_3_X","5",3,"X",1.4497936309168,1.8995872618336,1,1.17443306194125,1.13348223622635,1.21538388765616,1.31211334642903
"124","5_3_Y","5",3,"Y",1.37738267530166,1.75476535060332,1,1,1,1,1.18869133765083
"125","5_3_Z","5",3,"Z",1.13169062515136,1.26338125030273,1,2.38988157484231,3.77976314968462,1,1.76078609999684
"126","6_3_C","6",3,"C",1.46890962043919,1.93781924087838,1,1.30190614024133,1.60381228048266,1,1.38540788034026
"127","6_3_A","6",3,"A",1.22878463249055,1.45756926498109,1,1,1,1,1.11439231624527
"128","6_3_B","6",3,"B",1.46663669015107,1.93327338030213,1,1.32469244423306,1.64938488846612,1,1.39566456719206
"129","6_3_D","6",3,"D",1.91198582822638,2.82397165645276,1,1.33333333333333,1.66666666666667,1,1.62265958077986
"130","6_3_E","6",3,"E",1,1,1,1,1,1,1
"131","6_3_F","6",3,"F",1.6013539274599,2.20270785491979,1,2.04783176603764,2.71428571428571,1.38137781778956,1.82459284674877
"132","6_3_G","6",3,"G",1.48006585210389,1.96013170420779,1,NA,NA,NA,1.48006585210389
"133","6_3_H","6",3,"H",1.68154168739993,2.36308337479987,1,1.5,1,2,1.59077084369997
"134","6_3_I","6",3,"I",2.04166997294834,3.08333994589669,1,2.10947570824873,2.21895141649746,2,2.07557284059854
"135","6_3_J","6",3,"J",2.18179283050743,3.36358566101486,1,1.33333333333333,1.66666666666667,1,1.75756308192038
"136","6_3_K","6",3,"K",1.60256880762091,2.20513761524183,1,2.61422639362511,3.75226231105974,1.47619047619048,2.10839760062301
"137","6_3_L","6",3,"L",1.60867372613661,2.21734745227321,1,1.91421356237309,2.82842712474619,1,1.76144364425485
"138","6_3_M","6",3,"M",1,1,1,NA,NA,NA,1
"139","6_3_N","6",3,"N",1.32469244423306,1.64938488846612,1,1.33333333333333,1.66666666666667,1,1.3290128887832
"140","6_3_O","6",3,"O",1.49383348750121,1.98766697500242,1,NA,NA,NA,1.49383348750121
"141","6_3_P","6",3,"P",1,1,1,NA,NA,NA,1
"142","6_3_Q","6",3,"Q",1.40948425582659,1.81896851165317,1,NA,NA,NA,1.40948425582659
"143","6_3_R","6",3,"R",1,1,1,NA,NA,NA,1
"144","6_3_S","6",3,"S",1.5534277883534,2.1068555767068,1,2.22455487186274,3.07982831903017,1.3692814246953,1.88899133010807
"145","6_3_T","6",3,"T",1.20870559056587,1.41741118113173,1,1,1,1,1.10435279528293
"146","6_3_V","6",3,"V",1.48487706282338,1.96975412564675,1,1.8649192815518,2.7298385631036,1,1.67489817218759
"147","6_3_W","6",3,"W",1.30331539804318,1.60663079608635,1,1.65164332695435,1.50317690040222,1.80010975350649,1.47747936249877
"148","6_3_X","6",3,"X",1.64585218407866,2.29170436815733,1,2.02208667354137,2.51948090284968,1.52469244423306,1.83396942881002
"149","6_3_Y","6",3,"Y",1.32469244423306,1.64938488846612,1,1.37738267530166,1.75476535060332,1,1.35103755976736
"150","6_3_Z","6",3,"Z",1.4995918644941,1.9991837289882,1,1.92315040543539,2.57572377400991,1.27057703686088,1.71137113496475
"151","7_3_C","7",3,"C",1.80003753962371,2.60007507924741,1,1,1,1,1.40001876981185
"152","7_3_A","7",3,"A",1.20870559056587,1.41741118113173,1,1,1,1,1.10435279528293
"153","7_3_B","7",3,"B",1.41437918615378,1.82875837230756,1,1.44041803936803,1.66518883570655,1.21564724302952,1.42739861276091
"154","7_3_D","7",3,"D",1.933795374438,2.86759074887599,1,1,1,1,1.466897687219
"155","7_3_E","7",3,"E",1.37738267530166,1.75476535060332,1,1,1,1,1.18869133765083
"156","7_3_F","7",3,"F",1,1,1,NA,NA,NA,1
"157","7_3_G","7",3,"G",1.54338972004886,2.08677944009772,1,NA,NA,NA,1.54338972004886
"158","7_3_H","7",3,"H",1.8747296369986,2.74945927399721,1,NA,NA,NA,1.8747296369986
"159","7_3_I","7",3,"I",2.09239968265451,3.18479936530902,1,2.21895141649746,2.21895141649746,2.21895141649746,2.15567554957599
"160","7_3_J","7",3,"J",1.93587294374629,2.87174588749259,1,NA,NA,NA,1.93587294374629
"161","7_3_K","7",3,"K",1.75342124005811,2.50684248011623,1,2.34990672117993,3.11527925739095,1.58453418496891,2.05166398061902
"162","7_3_L","7",3,"L",1.16610284562472,1.33220569124945,1,1.93587294374629,2.87174588749259,1,1.55098789468551
"163","7_3_M","7",3,"M",1.44494078742115,1.88988157484231,1,1,1,1,1.22247039371058
"164","7_3_N","7",3,"N",NA,NA,NA,NA,NA,NA,NA
"165","7_3_O","7",3,"O",1.49383348750121,1.98766697500242,1,NA,NA,NA,1.49383348750121
"166","7_3_P","7",3,"P",1.32469244423306,1.64938488846612,1,1,1,1,1.16234622211653
"167","7_3_Q","7",3,"Q",1.32469244423306,1.64938488846612,1,1,1,1,1.16234622211653
"168","7_3_R","7",3,"R",1.10155351312869,1.20310702625738,1,1.69055078897615,2.3811015779523,1,1.39605215105242
"169","7_3_S","7",3,"S",1.49861527790608,1.99723055581216,1,1.74603672907485,2.06517902073906,1.42689443741065,1.62232600349047
"170","7_3_T","7",3,"T",1.42101138751866,1.84202277503731,1,1,1,1,1.21050569375933
"171","7_3_V","7",3,"V",1.23643462947163,1.47286925894327,1,1.63975352847739,2.27950705695478,1,1.43809407897451
"172","7_3_W","7",3,"W",1.2681085930502,1.53621718610039,1,1.74924033199851,1.8126723038486,1.68580836014842,1.50867446252435
"173","7_3_X","7",3,"X",1.57305462247296,2.14610924494592,1,1.96225912350581,2.50193966405949,1.42257858295214,1.76765687298939
"174","7_3_Y","7",3,"Y",1.8649192815518,2.7298385631036,1,NA,NA,NA,1.8649192815518
"175","7_3_Z","7",3,"Z",1.42690387748177,1.85380775496353,1,1.75,2.5,1,1.58845193874088
"176","8_3_C","8",3,"C",1.46890962043919,1.93781924087838,1,1.30190614024133,1.60381228048266,1,1.38540788034026
"177","8_3_A","8",3,"A",1.22878463249055,1.45756926498109,1,1,1,1,1.11439231624527
"178","8_3_B","8",3,"B",1.64942336374188,2.29884672748375,1,1,1,1,1.32471168187094
"179","8_3_D","8",3,"D",1.67443114669129,2.34886229338258,1,1.26191246275869,1.52382492551739,1,1.46817180472499
"180","8_3_E","8",3,"E",1,1,1,1,1,1,1
"181","8_3_F","8",3,"F",1.30331539804318,1.60663079608635,1,1.5,2,1,1.40165769902159
"182","8_3_G","8",3,"G",1.48006585210389,1.96013170420779,1,NA,NA,NA,1.48006585210389
"183","8_3_H","8",3,"H",2.1188002741058,3.23760054821159,1,1.5,1,2,1.8094001370529
"184","8_3_I","8",3,"I",1.92392369473766,2.84784738947532,1,1.52456788946935,1.77467565144659,1.27446012749212,1.72424579210351
"185","8_3_J","8",3,"J",2.18179283050743,3.36358566101486,1,1.33333333333333,1.66666666666667,1,1.75756308192038
"186","8_3_K","8",3,"K",1.5463022289732,2.09260445794641,1,2.52499976300489,3.65226321814641,1.39773630786336,2.03565099598905
"187","8_3_L","8",3,"L",1.20870559056587,1.41741118113173,1,1.5,2,1,1.35435279528293
"188","8_3_M","8",3,"M",1,1,1,1,1,1,1
"189","8_3_N","8",3,"N",1,1,1,NA,NA,NA,1
"190","8_3_O","8",3,"O",1.79320464492947,2.58640928985893,1,1,1,1,1.39660232246473
"191","8_3_P","8",3,"P",1.32469244423306,1.64938488846612,1,1,1,1,1.16234622211653
"192","8_3_Q","8",3,"Q",1.48006585210389,1.96013170420779,1,1,1,1,1.24003292605195
"193","8_3_R","8",3,"R",1.1054985573294,1.21099711465881,1,1.69055078897615,2.3811015779523,1,1.39802467315278
"194","8_3_S","8",3,"S",1.63730260221777,2.27460520443554,1,2.27236557280209,3.01132464326652,1.53340650233766,1.95483408750993
"195","8_3_T","8",3,"T",1.20870559056587,1.41741118113173,1,1,1,1,1.10435279528293
"196","8_3_V","8",3,"V",1.3375192257247,1.67503845144941,1,1.93558687301337,2.87117374602673,1,1.63655304936903
"197","8_3_W","8",3,"W",1.2681085930502,1.53621718610039,1,1.74924033199851,1.8126723038486,1.68580836014842,1.50867446252435
"198","8_3_X","8",3,"X",1.4983563697363,1.9967127394726,1,1.24656023113537,1.32645379560408,1.16666666666667,1.37245830043584
"199","8_3_Y","8",3,"Y",1.80881304759785,2.61762609519571,1,1.26386601103962,1.23223549249333,1.29549652958591,1.53633952931874
"200","8_3_Z","8",3,"Z",1.2681085930502,1.53621718610039,1,1.75,2.5,1,1.5090542965251
"201","9_3_C","9",3,"C",1.91543000929466,2.83086001858932,1,1,1,1,1.45771500464733
"202","9_3_A","9",3,"A",1,1,1,NA,NA,NA,1
"203","9_3_B","9",3,"B",1,1,1,1.37738267530166,1.75476535060332,1,1.18869133765083
"204","9_3_D","9",3,"D",1.56994589169342,2.13989178338683,1,1,1,1,1.28497294584671
"205","9_3_E","9",3,"E",1,1,1,1,1,1,1
"206","9_3_F","9",3,"F",1.48006585210389,1.96013170420779,1,NA,NA,NA,1.48006585210389
"207","9_3_G","9",3,"G",1.2845962916071,1.5691925832142,1,NA,NA,NA,1.2845962916071
"208","9_3_H","9",3,"H",1.94335715146503,2.88671430293005,1,1.5,1,2,1.72167857573251
"209","9_3_I","9",3,"I",2.02669983045378,3.05339966090756,1,2.08492058984143,2.41984117968287,1.75,2.05581021014761
"210","9_3_J","9",3,"J",1.93587294374629,2.87174588749259,1,NA,NA,NA,1.93587294374629
"211","9_3_K","9",3,"K",1.58956323013975,2.17912646027949,1,2.56878035169474,3.82625105508768,1.3113096483018,2.07917179091724
"212","9_3_L","9",3,"L",1.25349653288627,1.50699306577254,1,1.5,2,1,1.37674826644313
"213","9_3_M","9",3,"M",1,1,1,NA,NA,NA,1
"214","9_3_N","9",3,"N",1,1,1,NA,NA,NA,1
"215","9_3_O","9",3,"O",1.68154168739993,2.36308337479987,1,1,1,1,1.34077084369997
"216","9_3_P","9",3,"P",1,1,1,NA,NA,NA,1
"217","9_3_Q","9",3,"Q",1.37738267530166,1.75476535060332,1,1.5,1,2,1.43869133765083
"218","9_3_R","9",3,"R",1.26544437509809,1.53088875019617,1,1.69055078897615,2.3811015779523,1,1.47799758203712
"219","9_3_S","9",3,"S",1.5534277883534,2.1068555767068,1,2.22455487186274,3.07982831903017,1.3692814246953,1.88899133010807
"220","9_3_T","9",3,"T",1.42101138751866,1.84202277503731,1,1,1,1,1.21050569375933
"221","9_3_V","9",3,"V",1.1871446881336,1.3742893762672,1,1.68258676165553,2.36517352331106,1,1.43486572489456
"222","9_3_W","9",3,"W",1.32469244423306,1.64938488846612,1,1,1,1,1.16234622211653
"223","9_3_X","9",3,"X",1.34403539920586,1.68807079841173,1,1.63042251030413,2.11798787775111,1.14285714285714,1.487228954755
"224","9_3_Y","9",3,"Y",2.12008960833846,3.24017921667692,1,1,1,1,1.56004480416923
"225","9_3_Z","9",3,"Z",1.34921661701159,1.69843323402318,1,1.48006585210389,1.96013170420779,1,1.41464123455774
"226","10_3_C","10",3,"C",1.80995439237061,2.61990878474122,1,1,1,1,1.40497719618531
"227","10_3_A","10",3,"A",1.22878463249055,1.45756926498109,1,1,1,1,1.11439231624527
"228","10_3_B","10",3,"B",1.64942336374188,2.29884672748375,1,1,1,1,1.32471168187094
"229","10_3_D","10",3,"D",1.67443114669129,2.34886229338258,1,1.26191246275869,1.52382492551739,1,1.46817180472499
"230","10_3_E","10",3,"E",1.2845962916071,1.5691925832142,1,1,1,1,1.14229814580355
"231","10_3_F","10",3,"F",1.56752206961711,2.13504413923421,1,2.04783176603764,2.71428571428571,1.38137781778956,1.80767691782737
"232","10_3_G","10",3,"G",1.4957788399507,1.9915576799014,1,1,1,1,1.24788941997535
"233","10_3_H","10",3,"H",2.17849378751746,3.35698757503492,1,NA,NA,NA,2.17849378751746
"234","10_3_I","10",3,"I",1.5158094348444,2.03161886968881,1,1.90604722774895,2.3120944554979,1.5,1.71092833129668
"235","10_3_J","10",3,"J",2.18179283050743,3.36358566101486,1,1.33333333333333,1.66666666666667,1,1.75756308192038
"236","10_3_K","10",3,"K",1.55079999431752,2.10159998863504,1,2.4169774668573,3.50085093663381,1.33310399708079,1.98388873058741
"237","10_3_L","10",3,"L",1.25349653288627,1.50699306577254,1,1.5,2,1,1.37674826644313
"238","10_3_M","10",3,"M",1,1,1,NA,NA,NA,1
"239","10_3_N","10",3,"N",1.32469244423306,1.64938488846612,1,1.33333333333333,1.66666666666667,1,1.3290128887832
"240","10_3_O","10",3,"O",1.49383348750121,1.98766697500242,1,NA,NA,NA,1.49383348750121
"241","10_3_P","10",3,"P",1.48006585210389,1.96013170420779,1,1,1,1,1.24003292605195
"242","10_3_Q","10",3,"Q",1.2845962916071,1.5691925832142,1,NA,NA,NA,1.2845962916071
"243","10_3_R","10",3,"R",1.48981316502626,1.97962633005252,1,NA,NA,NA,1.48981316502626
"244","10_3_S","10",3,"S",1.63730260221777,2.27460520443554,1,2.27236557280209,3.01132464326652,1.53340650233766,1.95483408750993
"245","10_3_T","10",3,"T",1.20870559056587,1.41741118113173,1,1,1,1,1.10435279528293
"246","10_3_V","10",3,"V",1.3375192257247,1.67503845144941,1,1.93558687301337,2.87117374602673,1,1.63655304936903
"247","10_3_W","10",3,"W",1.30331539804318,1.60663079608635,1,1.65164332695435,1.50317690040222,1.80010975350649,1.47747936249877
"248","10_3_X","10",3,"X",1.54102685679246,2.08205371358491,1,1.37702777532399,1.48773003571951,1.26632551492848,1.45902731605822
"249","10_3_Y","10",3,"Y",2.16381819226843,3.32763638453685,1,1.19207274423084,1,1.38414548846169,1.67794546824963
"250","10_3_Z","10",3,"Z",1.48446909190263,1.96893818380527,1,1.79320464492947,2.58640928985893,1,1.63883686841605
"251","11_3_C","11",3,"C",1.96558149198269,2.93116298396539,1,1.37738267530166,1.75476535060332,1,1.67148208364218
"252","11_3_A","11",3,"A",1.25349653288627,1.50699306577254,1,1,1,1,1.12674826644313
"253","11_3_B","11",3,"B",1.46556950314693,1.93113900629386,1,1.58370559056587,1.66741118113173,1.5,1.5246375468564
"254","11_3_D","11",3,"D",1.56994589169342,2.13989178338683,1,1,1,1,1.28497294584671
"255","11_3_E","11",3,"E",1.44494078742115,1.88988157484231,1,1,1,1,1.22247039371058
"256","11_3_F","11",3,"F",1.66828677074282,2.33657354148564,1,1.44494078742115,1,1.88988157484231,1.55661377908199
