"","unique.sim","sim.number","plants.sampled","Genotype","link.density.plant_gall","vulnerability.plant_gall","generality.plant_gall","link.density.gall_ptoid","vulnerability.gall_ptoid","generality.gall_ptoid","total_complexity"
"5455","219_4_E","219",4,"E",1.32469244423306,1.64938488846612,1,1,1,1,1.16234622211653
"5456","219_4_F","219",4,"F",1.56752206961711,2.13504413923421,1,2.04783176603764,2.71428571428571,1.38137781778956,1.80767691782737
"5457","219_4_G","219",4,"G",1.63975352847739,2.27950705695478,1,NA,NA,NA,1.63975352847739
"5458","219_4_H","219",4,"H",2.1787798353623,3.3575596707246,1,NA,NA,NA,2.1787798353623
"5459","219_4_I","219",4,"I",1.74996247685152,2.49992495370303,1,1.77476286963001,2.18024431456471,1.3692814246953,1.76236267324076
"5460","219_4_J","219",4,"J",2.18179283050743,3.36358566101486,1,1.33333333333333,1.66666666666667,1,1.75756308192038
"5461","219_4_K","219",4,"K",1.6352155020138,2.2704310040276,1,2.16158954981054,2.74092488622928,1.58225421339181,1.89840252591217
"5462","219_4_L","219",4,"L",1.41121071527281,1.82242143054562,1,1.93587294374629,2.87174588749259,1,1.67354182950955
"5463","219_4_M","219",4,"M",1.33652906337926,1.67305812675851,1,1,1,1,1.16826453168963
"5464","219_4_N","219",4,"N",1,1,1,NA,NA,NA,1
"5465","219_4_O","219",4,"O",1.7526741728056,2.5053483456112,1,1,1,1,1.3763370864028
"5466","219_4_P","219",4,"P",1.5,2,1,NA,NA,NA,1.5
"5467","219_4_Q","219",4,"Q",1.32469244423306,1.64938488846612,1,1,1,1,1.16234622211653
"5468","219_4_R","219",4,"R",1.25300112145683,1.50600224291366,1,1.69055078897615,2.3811015779523,1,1.47177595521649
"5469","219_4_S","219",4,"S",1.54848864543783,2.09697729087565,1,2.19988403368144,3.02238539206122,1.37738267530166,1.87418633955963
"5470","219_4_T","219",4,"T",1.20870559056587,1.41741118113173,1,1,1,1,1.10435279528293
"5471","219_4_V","219",4,"V",1.34916337575631,1.69832675151261,1,2.10823172766207,3.21646345532414,1,1.72869755170919
"5472","219_4_W","219",4,"W",1.2681085930502,1.53621718610039,1,1.74924033199851,1.8126723038486,1.68580836014842,1.50867446252435
"5473","219_4_X","219",4,"X",1.50955689050805,2.01911378101611,1,1.69724616309529,2.13662777860557,1.25786454758501,1.60340152680167
"5474","219_4_Y","219",4,"Y",1.99230623225031,2.98461246450062,1,1,1,1,1.49615311612515
"5475","219_4_Z","219",4,"Z",1.33652906337926,1.67305812675851,1,2.38201597304533,3.3826541283011,1.38137781778956,1.85927251821229
"5476","220_4_C","220",4,"C",1.95041396624924,2.90082793249848,1,1.30190614024133,1.60381228048266,1,1.62616005324528
"5477","220_4_A","220",4,"A",1.20870559056587,1.41741118113173,1,1,1,1,1.10435279528293
"5478","220_4_B","220",4,"B",1.49920010661543,1.99840021323086,1,1.5251515191312,1.71659744769653,1.33370559056587,1.51217581287331
"5479","220_4_D","220",4,"D",1.77758700873873,2.55517401747747,1,1,1,1,1.38879350436937
"5480","220_4_E","220",4,"E",1.44494078742115,1.88988157484231,1,1,1,1,1.22247039371058
"5481","220_4_F","220",4,"F",1.30331539804318,1.60663079608635,1,1.5,2,1,1.40165769902159
"5482","220_4_G","220",4,"G",1.78428380370778,2.56856760741556,1,NA,NA,NA,1.78428380370778
"5483","220_4_H","220",4,"H",1.68154168739993,2.36308337479987,1,1.5,1,2,1.59077084369997
"5484","220_4_I","220",4,"I",2.11915198369772,3.23830396739545,1,2.10308250452479,2.1663061826648,2.03985882638477,2.11111724411126
"5485","220_4_J","220",4,"J",2.18179283050743,3.36358566101486,1,1.33333333333333,1.66666666666667,1,1.75756308192038
"5486","220_4_K","220",4,"K",1.73944228832987,2.47888457665975,1,1.81992263597357,2.21655942551753,1.42328584642961,1.77968246215172
"5487","220_4_L","220",4,"L",1.41121071527281,1.82242143054562,1,1.93587294374629,2.87174588749259,1,1.67354182950955
"5488","220_4_M","220",4,"M",1.46303511212612,1.92607022425223,1,NA,NA,NA,1.46303511212612
"5489","220_4_N","220",4,"N",1.50981964965802,2.01963929931604,1,1.33333333333333,1.66666666666667,1,1.42157649149568
"5490","220_4_O","220",4,"O",1.37738267530166,1.75476535060332,1,NA,NA,NA,1.37738267530166
"5491","220_4_P","220",4,"P",1.48006585210389,1.96013170420779,1,1,1,1,1.24003292605195
"5492","220_4_Q","220",4,"Q",1.44494078742115,1.88988157484231,1,1.44494078742115,1,1.88988157484231,1.44494078742115
"5493","220_4_R","220",4,"R",1.32469244423306,1.64938488846612,1,NA,NA,NA,1.32469244423306
"5494","220_4_S","220",4,"S",1.53740157893565,2.0748031578713,1,2.23819317534498,3.0950085329004,1.38137781778956,1.88779737714032
"5495","220_4_T","220",4,"T",1.20870559056587,1.41741118113173,1,1,1,1,1.10435279528293
"5496","220_4_V","220",4,"V",1.20870559056587,1.41741118113173,1,2.22208831085857,3.44417662171714,1,1.71539695071222
"5497","220_4_W","220",4,"W",1.2681085930502,1.53621718610039,1,1.74924033199851,1.8126723038486,1.68580836014842,1.50867446252435
"5498","220_4_X","220",4,"X",1.52883820602,2.05767641204,1,1.41402193527585,1.56367352602617,1.26437034452553,1.47143007064792
"5499","220_4_Y","220",4,"Y",2.16381819226843,3.32763638453685,1,1.19207274423084,1,1.38414548846169,1.67794546824963
"5500","220_4_Z","220",4,"Z",1.45155705812779,1.90311411625558,1,1.65894854458126,2.11789708916253,1.2,1.55525280135453
"5501","221_4_C","221",4,"C",1.99883744763057,2.99767489526115,1,1.48006585210389,1.96013170420779,1,1.73945164986723
"5502","221_4_A","221",4,"A",1.22878463249055,1.45756926498109,1,1,1,1,1.11439231624527
"5503","221_4_B","221",4,"B",1.46303511212612,1.92607022425223,1,1.44041803936803,1.66518883570655,1.21564724302952,1.45172657574708
"5504","221_4_D","221",4,"D",1.77758700873873,2.55517401747747,1,1,1,1,1.38879350436937
"5505","221_4_E","221",4,"E",1.2845962916071,1.5691925832142,1,1,1,1,1.14229814580355
"5506","221_4_F","221",4,"F",1.6147163518122,2.2294327036244,1,2.04783176603764,2.71428571428571,1.38137781778956,1.83127405892492
"5507","221_4_G","221",4,"G",1.63615812891869,2.27231625783738,1,1,1,1,1.31807906445934
"5508","221_4_H","221",4,"H",2.1188002741058,3.23760054821159,1,1.5,1,2,1.8094001370529
"5509","221_4_I","221",4,"I",2.09088784539666,3.18177569079332,1,1.93259720640511,2.20031182199342,1.6648825908168,2.01174252590088
"5510","221_4_J","221",4,"J",2.18179283050743,3.36358566101486,1,1.33333333333333,1.66666666666667,1,1.75756308192038
"5511","221_4_K","221",4,"K",1.59438111154818,2.18876222309636,1,2.42631612760859,3.54981043968918,1.30282181552799,2.01034861957838
"5512","221_4_L","221",4,"L",1.35454498682853,1.70908997365706,1,1.93587294374629,2.87174588749259,1,1.64520896528741
"5513","221_4_M","221",4,"M",1.46303511212612,1.92607022425223,1,NA,NA,NA,1.46303511212612
"5514","221_4_N","221",4,"N",1.50981964965802,2.01963929931604,1,1.33333333333333,1.66666666666667,1,1.42157649149568
"5515","221_4_O","221",4,"O",1.59806996049677,2.19613992099354,1,1,1,1,1.29903498024839
"5516","221_4_P","221",4,"P",1.97999903005521,2.95999806011041,1,1,1,1,1.4899995150276
"5517","221_4_Q","221",4,"Q",1.49587060740256,1.99174121480513,1,1,1,1,1.24793530370128
"5518","221_4_R","221",4,"R",1,1,1,NA,NA,NA,1
"5519","221_4_S","221",4,"S",1.43047431566541,1.86094863133081,1,1.83127429260547,2.38955231902573,1.27299626618521,1.63087430413544
"5520","221_4_T","221",4,"T",1.20870559056587,1.41741118113173,1,1,1,1,1.10435279528293
"5521","221_4_V","221",4,"V",1.28974522360283,1.57949044720566,1,2.13668545395758,3.27337090791516,1,1.71321533878021
"5522","221_4_W","221",4,"W",1.2681085930502,1.53621718610039,1,1.74924033199851,1.8126723038486,1.68580836014842,1.50867446252435
"5523","221_4_X","221",4,"X",1.36081608880499,1.72163217760997,1,1.61220846865627,2.10676987848901,1.11764705882353,1.48651227873063
"5524","221_4_Y","221",4,"Y",1.764238739109,2.528477478218,1,1.19207274423084,1,1.38414548846169,1.47815574166992
"5525","221_4_Z","221",4,"Z",1.49745006254547,1.99490012509093,1,1.85595380167941,2.42619331764453,1.28571428571429,1.67670193211244
"5526","222_4_C","222",4,"C",1.99883744763057,2.99767489526115,1,1.48006585210389,1.96013170420779,1,1.73945164986723
"5527","222_4_A","222",4,"A",1.20870559056587,1.41741118113173,1,1,1,1,1.10435279528293
"5528","222_4_B","222",4,"B",1.54083561818099,2.08167123636197,1,1.44041803936803,1.66518883570655,1.21564724302952,1.49062682877451
"5529","222_4_D","222",4,"D",1.8663407602185,2.73268152043699,1,1.24176535023879,1.48353070047759,1,1.55405305522864
"5530","222_4_E","222",4,"E",1.32469244423306,1.64938488846612,1,1,1,1,1.16234622211653
"5531","222_4_F","222",4,"F",1.6147163518122,2.2294327036244,1,2.04783176603764,2.71428571428571,1.38137781778956,1.83127405892492
"5532","222_4_G","222",4,"G",1.75021771103868,2.50043542207737,1,NA,NA,NA,1.75021771103868
"5533","222_4_H","222",4,"H",2.1787798353623,3.3575596707246,1,NA,NA,NA,2.1787798353623
"5534","222_4_I","222",4,"I",2.11485689110485,3.2297137822097,1,2.13412379022933,2.41745399523475,1.8507935852239,2.12449034066709
"5535","222_4_J","222",4,"J",2.18179283050743,3.36358566101486,1,1.33333333333333,1.66666666666667,1,1.75756308192038
"5536","222_4_K","222",4,"K",1.68464895693919,2.36929791387839,1,2.5574576633354,3.63754485352185,1.47737047314895,2.1210533101373
"5537","222_4_L","222",4,"L",1.17806570669314,1.35613141338627,1,1.44494078742115,1.88988157484231,1,1.31150324705715
"5538","222_4_M","222",4,"M",1.33652906337926,1.67305812675851,1,1,1,1,1.16826453168963
"5539","222_4_N","222",4,"N",1.32469244423306,1.64938488846612,1,1.33333333333333,1.66666666666667,1,1.3290128887832
"5540","222_4_O","222",4,"O",1.64406873756766,2.28813747513532,1,1,1,1,1.32203436878383
"5541","222_4_P","222",4,"P",1.78428380370778,2.56856760741556,1,1,1,1,1.39214190185389
"5542","222_4_Q","222",4,"Q",1.80024500299483,2.60049000598966,1,1.5,2,1,1.65012250149741
"5543","222_4_R","222",4,"R",1.4056312949576,1.8112625899152,1,1.69055078897615,2.3811015779523,1,1.54809104196688
"5544","222_4_S","222",4,"S",1.44280028659048,1.88560057318095,1,2.09934291236989,2.92568955855456,1.27299626618521,1.77107159948018
"5545","222_4_T","222",4,"T",1.20870559056587,1.41741118113173,1,1,1,1,1.10435279528293
"5546","222_4_V","222",4,"V",1.12535918113911,1.25071836227823,1,2.27306479408726,3.54612958817451,1,1.69921198761318
"5547","222_4_W","222",4,"W",1.2681085930502,1.53621718610039,1,1.74924033199851,1.8126723038486,1.68580836014842,1.50867446252435
"5548","222_4_X","222",4,"X",1.57512058313448,2.15024116626897,1,1.56067887929899,1.76461851382507,1.35673924477291,1.56789973121674
"5549","222_4_Y","222",4,"Y",2.01034155444716,3.02068310889431,1,1.26386601103962,1.23223549249333,1.29549652958591,1.63710378274339
"5550","222_4_Z","222",4,"Z",1.20001646486725,1.40003292973449,1,2.38201597304533,3.3826541283011,1.38137781778956,1.79101621895629
"5551","223_4_C","223",4,"C",1.99883744763057,2.99767489526115,1,1.48006585210389,1.96013170420779,1,1.73945164986723
"5552","223_4_A","223",4,"A",1.22878463249055,1.45756926498109,1,1,1,1,1.11439231624527
"5553","223_4_B","223",4,"B",1.63869928525086,2.27739857050172,1,1.43724370352755,1.54115407372176,1.33333333333333,1.5379714943892
"5554","223_4_D","223",4,"D",1.8663407602185,2.73268152043699,1,1.24176535023879,1.48353070047759,1,1.55405305522864
"5555","223_4_E","223",4,"E",1.2845962916071,1.5691925832142,1,1,1,1,1.14229814580355
"5556","223_4_F","223",4,"F",1.70064460701774,2.40128921403548,1,1.44494078742115,1,1.88988157484231,1.57279269721945
"5557","223_4_G","223",4,"G",1.49383348750121,1.98766697500242,1,NA,NA,NA,1.49383348750121
"5558","223_4_H","223",4,"H",1.68154168739993,2.36308337479987,1,1.5,1,2,1.59077084369997
"5559","223_4_I","223",4,"I",2.11915198369772,3.23830396739545,1,2.10308250452479,2.1663061826648,2.03985882638477,2.11111724411126
"5560","223_4_J","223",4,"J",2.18179283050743,3.36358566101486,1,1.33333333333333,1.66666666666667,1,1.75756308192038
"5561","223_4_K","223",4,"K",1.67720762871669,2.35441525743338,1,2.59737073245523,3.83901273893113,1.35572872597933,2.13728918058596
"5562","223_4_L","223",4,"L",1.14672860450566,1.29345720901131,1,2,3,1,1.57336430225283
"5563","223_4_M","223",4,"M",1.33652906337926,1.67305812675851,1,1,1,1,1.16826453168963
"5564","223_4_N","223",4,"N",NA,NA,NA,NA,NA,NA,NA
"5565","223_4_O","223",4,"O",1.64406873756766,2.28813747513532,1,1,1,1,1.32203436878383
"5566","223_4_P","223",4,"P",1.78428380370778,2.56856760741556,1,1,1,1,1.39214190185389
"5567","223_4_Q","223",4,"Q",1.49704287638765,1.9940857527753,1,1.44494078742115,1,1.88988157484231,1.4709918319044
"5568","223_4_R","223",4,"R",1.32469244423306,1.64938488846612,1,NA,NA,NA,1.32469244423306
"5569","223_4_S","223",4,"S",1.43047431566541,1.86094863133081,1,1.83127429260547,2.38955231902573,1.27299626618521,1.63087430413544
"5570","223_4_T","223",4,"T",1.20870559056587,1.41741118113173,1,1,1,1,1.10435279528293
"5571","223_4_V","223",4,"V",1.09143527140141,1.18287054280281,1,2.30200342435602,3.60400684871205,1,1.69671934787872
"5572","223_4_W","223",4,"W",1.2681085930502,1.53621718610039,1,1.74924033199851,1.8126723038486,1.68580836014842,1.50867446252435
"5573","223_4_X","223",4,"X",1.48732109707356,1.97464219414711,1,1.32558492151142,1.47319352805437,1.17797631496846,1.40645300929249
"5574","223_4_Y","223",4,"Y",1.99230623225031,2.98461246450062,1,1,1,1,1.49615311612515
"5575","223_4_Z","223",4,"Z",1.47758549135275,1.9551709827055,1,2.43839814571691,3.20983181898113,1.66696447245269,1.95799181853483
"5576","224_4_C","224",4,"C",1.95041396624924,2.90082793249848,1,1.30190614024133,1.60381228048266,1,1.62616005324528
"5577","224_4_A","224",4,"A",1.20870559056587,1.41741118113173,1,1,1,1,1.10435279528293
"5578","224_4_B","224",4,"B",1.38615226918749,1.77230453837499,1,1.45068147211717,1.71036738880313,1.19099555543121,1.41841687065233
"5579","224_4_D","224",4,"D",1.77758700873873,2.55517401747747,1,1,1,1,1.38879350436937
"5580","224_4_E","224",4,"E",1.5,2,1,1,1,1,1.25
"5581","224_4_F","224",4,"F",1.48006585210389,1.96013170420779,1,NA,NA,NA,1.48006585210389
"5582","224_4_G","224",4,"G",1.54797998262855,2.0959599652571,1,1,1,1,1.27398999131427
"5583","224_4_H","224",4,"H",2.1188002741058,3.23760054821159,1,1.5,1,2,1.8094001370529
"5584","224_4_I","224",4,"I",2.2679500715557,3.53590014311141,1,1.7688949423003,1.87678601382604,1.66100387077456,2.018422506928
"5585","224_4_J","224",4,"J",2.18179283050743,3.36358566101486,1,1.33333333333333,1.66666666666667,1,1.75756308192038
"5586","224_4_K","224",4,"K",1.59438111154818,2.18876222309636,1,2.42631612760859,3.54981043968918,1.30282181552799,2.01034861957838
"5587","224_4_L","224",4,"L",1.17806570669314,1.35613141338627,1,1.44494078742115,1.88988157484231,1,1.31150324705715
"5588","224_4_M","224",4,"M",1.46303511212612,1.92607022425223,1,NA,NA,NA,1.46303511212612
"5589","224_4_N","224",4,"N",1.50981964965802,2.01963929931604,1,1.33333333333333,1.66666666666667,1,1.42157649149568
"5590","224_4_O","224",4,"O",1.63975352847739,2.27950705695478,1,1,1,1,1.31987676423869
"5591","224_4_P","224",4,"P",1.48006585210389,1.96013170420779,1,1,1,1,1.24003292605195
"5592","224_4_Q","224",4,"Q",1.68154168739993,2.36308337479987,1,1.66666666666667,1.66666666666667,1.66666666666667,1.6741041770333
"5593","224_4_R","224",4,"R",1.46890962043919,1.93781924087838,1,NA,NA,NA,1.46890962043919
"5594","224_4_S","224",4,"S",1.54848864543783,2.09697729087565,1,2.19988403368144,3.02238539206122,1.37738267530166,1.87418633955963
"5595","224_4_T","224",4,"T",1.20870559056587,1.41741118113173,1,1,1,1,1.10435279528293
"5596","224_4_V","224",4,"V",1.38979416887065,1.7795883377413,1,1.95345333933694,2.90690667867388,1,1.6716237541038
"5597","224_4_W","224",4,"W",1.2681085930502,1.53621718610039,1,1.74924033199851,1.8126723038486,1.68580836014842,1.50867446252435
"5598","224_4_X","224",4,"X",1.54102685679246,2.08205371358491,1,1.37702777532399,1.48773003571951,1.26632551492848,1.45902731605822
"5599","224_4_Y","224",4,"Y",1.75334603446053,2.50669206892106,1,1,1,1,1.37667301723026
"5600","224_4_Z","224",4,"Z",1.48981316502626,1.97962633005252,1,2.64203843843631,3.45074354353928,1.83333333333333,2.06592580173128
"5601","225_4_C","225",4,"C",1.84582948596535,2.69165897193069,1,1,1,1,1.42291474298267
"5602","225_4_A","225",4,"A",1,1,1,1,1,1,1
"5603","225_4_B","225",4,"B",1.4983563697363,1.9967127394726,1,1.37738267530166,1.75476535060332,1,1.43786952251898
"5604","225_4_D","225",4,"D",1.89896122814082,2.79792245628164,1,1.24176535023879,1.48353070047759,1,1.57036328918981
"5605","225_4_E","225",4,"E",1.5,2,1,1,1,1,1.25
"5606","225_4_F","225",4,"F",1.6147163518122,2.2294327036244,1,2.04783176603764,2.71428571428571,1.38137781778956,1.83127405892492
"5607","225_4_G","225",4,"G",1.59529135576889,2.19058271153779,1,1,1,1,1.29764567788445
"5608","225_4_H","225",4,"H",2.1787798353623,3.3575596707246,1,NA,NA,NA,2.1787798353623
"5609","225_4_I","225",4,"I",1.74996247685152,2.49992495370303,1,1.77476286963001,2.18024431456471,1.3692814246953,1.76236267324076
"5610","225_4_J","225",4,"J",2.18179283050743,3.36358566101486,1,1.33333333333333,1.66666666666667,1,1.75756308192038
"5611","225_4_K","225",4,"K",1.67720762871669,2.35441525743338,1,2.59737073245523,3.83901273893113,1.35572872597933,2.13728918058596
"5612","225_4_L","225",4,"L",1.41121071527281,1.82242143054562,1,1.93587294374629,2.87174588749259,1,1.67354182950955
"5613","225_4_M","225",4,"M",1.33652906337926,1.67305812675851,1,1,1,1,1.16826453168963
"5614","225_4_N","225",4,"N",1.50981964965802,2.01963929931604,1,1.33333333333333,1.66666666666667,1,1.42157649149568
"5615","225_4_O","225",4,"O",1.7526741728056,2.5053483456112,1,1,1,1,1.3763370864028
"5616","225_4_P","225",4,"P",1.78428380370778,2.56856760741556,1,1,1,1,1.39214190185389
"5617","225_4_Q","225",4,"Q",1.32469244423306,1.64938488846612,1,1,1,1,1.16234622211653
"5618","225_4_R","225",4,"R",1.32469244423306,1.64938488846612,1,NA,NA,NA,1.32469244423306
"5619","225_4_S","225",4,"S",1.44280028659048,1.88560057318095,1,2.09934291236989,2.92568955855456,1.27299626618521,1.77107159948018
"5620","225_4_T","225",4,"T",1.20870559056587,1.41741118113173,1,1,1,1,1.10435279528293
"5621","225_4_V","225",4,"V",1.38979416887065,1.7795883377413,1,1.95345333933694,2.90690667867388,1,1.6716237541038
"5622","225_4_W","225",4,"W",1.2681085930502,1.53621718610039,1,1.74924033199851,1.8126723038486,1.68580836014842,1.50867446252435
"5623","225_4_X","225",4,"X",1.44494078742115,1.88988157484231,1,1.24898411828465,1.30701987316567,1.19094836340363,1.3469624528529
"5624","225_4_Y","225",4,"Y",2.1729303699757,3.34586073995139,1,1.19207274423084,1,1.38414548846169,1.68250155710327
"5625","225_4_Z","225",4,"Z",1.48854338565987,1.97708677131973,1,1.44066924718304,1.88133849436607,1,1.46460631642145
"5626","226_4_C","226",4,"C",1.95041396624924,2.90082793249848,1,1.30190614024133,1.60381228048266,1,1.62616005324528
"5627","226_4_A","226",4,"A",1.22878463249055,1.45756926498109,1,1,1,1,1.11439231624527
"5628","226_4_B","226",4,"B",1.46303511212612,1.92607022425223,1,1.44041803936803,1.66518883570655,1.21564724302952,1.45172657574708
"5629","226_4_D","226",4,"D",1.8663407602185,2.73268152043699,1,1.24176535023879,1.48353070047759,1,1.55405305522864
"5630","226_4_E","226",4,"E",1.5,2,1,1,1,1,1.25
"5631","226_4_F","226",4,"F",1.30331539804318,1.60663079608635,1,1.5,2,1,1.40165769902159
"5632","226_4_G","226",4,"G",1.73011648814455,2.4602329762891,1,NA,NA,NA,1.73011648814455
"5633","226_4_H","226",4,"H",1.68154168739993,2.36308337479987,1,1.5,1,2,1.59077084369997
"5634","226_4_I","226",4,"I",2.09088784539666,3.18177569079332,1,1.93259720640511,2.20031182199342,1.6648825908168,2.01174252590088
"5635","226_4_J","226",4,"J",2.18179283050743,3.36358566101486,1,1.33333333333333,1.66666666666667,1,1.75756308192038
"5636","226_4_K","226",4,"K",1.73944228832987,2.47888457665975,1,1.81992263597357,2.21655942551753,1.42328584642961,1.77968246215172
"5637","226_4_L","226",4,"L",1.17806570669314,1.35613141338627,1,1.44494078742115,1.88988157484231,1,1.31150324705715
"5638","226_4_M","226",4,"M",1.33652906337926,1.67305812675851,1,1,1,1,1.16826453168963
"5639","226_4_N","226",4,"N",1.50981964965802,2.01963929931604,1,1.33333333333333,1.66666666666667,1,1.42157649149568
"5640","226_4_O","226",4,"O",1.63975352847739,2.27950705695478,1,1,1,1,1.31987676423869
"5641","226_4_P","226",4,"P",1.78428380370778,2.56856760741556,1,1,1,1,1.39214190185389
"5642","226_4_Q","226",4,"Q",1.49587060740256,1.99174121480513,1,1,1,1,1.24793530370128
"5643","226_4_R","226",4,"R",1.45747136171341,1.91494272342682,1,1.69055078897615,2.3811015779523,1,1.57401107534478
"5644","226_4_S","226",4,"S",1.44280028659048,1.88560057318095,1,2.09934291236989,2.92568955855456,1.27299626618521,1.77107159948018
"5645","226_4_T","226",4,"T",1.20870559056587,1.41741118113173,1,1,1,1,1.10435279528293
"5646","226_4_V","226",4,"V",1.28974522360283,1.57949044720566,1,2.13668545395758,3.27337090791516,1,1.71321533878021
"5647","226_4_W","226",4,"W",1.2681085930502,1.53621718610039,1,1.74924033199851,1.8126723038486,1.68580836014842,1.50867446252435
"5648","226_4_X","226",4,"X",1.57305462247296,2.14610924494592,1,1.96225912350581,2.50193966405949,1.42257858295214,1.76765687298939
"5649","226_4_Y","226",4,"Y",1.49430484915279,1.98860969830558,1,1.37738267530166,1.75476535060332,1,1.43584376222723
"5650","226_4_Z","226",4,"Z",1.49219762450906,1.98439524901812,1,1.94523938915863,2.64071535967645,1.24976341864081,1.71871850683385
"5651","227_4_C","227",4,"C",1.95041396624924,2.90082793249848,1,1.30190614024133,1.60381228048266,1,1.62616005324528
"5652","227_4_A","227",4,"A",1.22878463249055,1.45756926498109,1,1,1,1,1.11439231624527
"5653","227_4_B","227",4,"B",1.6542121517509,2.3084243035018,1,1.50190614024133,1.60381228048266,1.4,1.57805914599612
"5654","227_4_D","227",4,"D",1.89896122814082,2.79792245628164,1,1.24176535023879,1.48353070047759,1,1.57036328918981
"5655","227_4_E","227",4,"E",1.40948425582659,1.81896851165317,1,1,1,1,1.20474212791329
"5656","227_4_F","227",4,"F",1.56752206961711,2.13504413923421,1,2.04783176603764,2.71428571428571,1.38137781778956,1.80767691782737
"5657","227_4_G","227",4,"G",1.42690387748177,1.85380775496353,1,1,1,1,1.21345193874088
"5658","227_4_H","227",4,"H",2.1188002741058,3.23760054821159,1,1.5,1,2,1.8094001370529
"5659","227_4_I","227",4,"I",2.09088784539666,3.18177569079332,1,1.93259720640511,2.20031182199342,1.6648825908168,2.01174252590088
"5660","227_4_J","227",4,"J",2.18179283050743,3.36358566101486,1,1.33333333333333,1.66666666666667,1,1.75756308192038
"5661","227_4_K","227",4,"K",1.73696914128767,2.47393828257534,1,2.28435085749587,3.04262094851972,1.52608076647202,2.01065999939177
"5662","227_4_L","227",4,"L",1.41121071527281,1.82242143054562,1,1.93587294374629,2.87174588749259,1,1.67354182950955
"5663","227_4_M","227",4,"M",1.46303511212612,1.92607022425223,1,NA,NA,NA,1.46303511212612
"5664","227_4_N","227",4,"N",1,1,1,NA,NA,NA,1
"5665","227_4_O","227",4,"O",1.37738267530166,1.75476535060332,1,NA,NA,NA,1.37738267530166
"5666","227_4_P","227",4,"P",1.97999903005521,2.95999806011041,1,1,1,1,1.4899995150276
"5667","227_4_Q","227",4,"Q",1.93587294374629,2.87174588749259,1,1.66666666666667,1.66666666666667,1.66666666666667,1.80126980520648
"5668","227_4_R","227",4,"R",1.46890962043919,1.93781924087838,1,NA,NA,NA,1.46890962043919
"5669","227_4_S","227",4,"S",1.61951362139749,2.23902724279499,1,2.07284015712194,2.64250341384167,1.50317690040222,1.84617688925972
"5670","227_4_T","227",4,"T",1.20870559056587,1.41741118113173,1,1,1,1,1.10435279528293
"5671","227_4_V","227",4,"V",1.34916337575631,1.69832675151261,1,2.10823172766207,3.21646345532414,1,1.72869755170919
"5672","227_4_W","227",4,"W",1.2681085930502,1.53621718610039,1,1.74924033199851,1.8126723038486,1.68580836014842,1.50867446252435
"5673","227_4_X","227",4,"X",1.48732109707356,1.97464219414711,1,1.32558492151142,1.47319352805437,1.17797631496846,1.40645300929249
"5674","227_4_Y","227",4,"Y",1.78428380370778,2.56856760741556,1,1,1,1,1.39214190185389
"5675","227_4_Z","227",4,"Z",1.49947975373993,1.99895950747986,1,2.1096454643852,2.75544457986604,1.46384634890437,1.80456260906257
"5676","228_4_C","228",4,"C",1.94454885281453,2.88909770562907,1,1.30190614024133,1.60381228048266,1,1.62322749652793
"5677","228_4_A","228",4,"A",1.22878463249055,1.45756926498109,1,1,1,1,1.11439231624527
"5678","228_4_B","228",4,"B",1.4983563697363,1.9967127394726,1,1.37738267530166,1.75476535060332,1,1.43786952251898
"5679","228_4_D","228",4,"D",1.88561032150617,2.77122064301234,1,1.33333333333333,1.66666666666667,1,1.60947182741975
"5680","228_4_E","228",4,"E",1.40948425582659,1.81896851165317,1,1,1,1,1.20474212791329
"5681","228_4_F","228",4,"F",1.56752206961711,2.13504413923421,1,2.04783176603764,2.71428571428571,1.38137781778956,1.80767691782737
"5682","228_4_G","228",4,"G",1.49383348750121,1.98766697500242,1,NA,NA,NA,1.49383348750121
"5683","228_4_H","228",4,"H",2.1188002741058,3.23760054821159,1,1.5,1,2,1.8094001370529
"5684","228_4_I","228",4,"I",1.74996247685152,2.49992495370303,1,1.77476286963001,2.18024431456471,1.3692814246953,1.76236267324076
"5685","228_4_J","228",4,"J",2.18179283050743,3.36358566101486,1,1.33333333333333,1.66666666666667,1,1.75756308192038
"5686","228_4_K","228",4,"K",1.6352155020138,2.2704310040276,1,2.16158954981054,2.74092488622928,1.58225421339181,1.89840252591217
"5687","228_4_L","228",4,"L",1.17806570669314,1.35613141338627,1,1.44494078742115,1.88988157484231,1,1.31150324705715
"5688","228_4_M","228",4,"M",1.33652906337926,1.67305812675851,1,1,1,1,1.16826453168963
"5689","228_4_N","228",4,"N",1.50981964965802,2.01963929931604,1,1.33333333333333,1.66666666666667,1,1.42157649149568
"5690","228_4_O","228",4,"O",1.64406873756766,2.28813747513532,1,1,1,1,1.32203436878383
"5691","228_4_P","228",4,"P",1.97999903005521,2.95999806011041,1,1,1,1,1.4899995150276
"5692","228_4_Q","228",4,"Q",1.8747296369986,2.74945927399721,1,1.5,2,1,1.6873648184993
"5693","228_4_R","228",4,"R",1.37738267530166,1.75476535060332,1,NA,NA,NA,1.37738267530166
"5694","228_4_S","228",4,"S",1.53740157893565,2.0748031578713,1,2.23819317534498,3.0950085329004,1.38137781778956,1.88779737714032
"5695","228_4_T","228",4,"T",1.20870559056587,1.41741118113173,1,1,1,1,1.10435279528293
