"","unique.sim","sim.number","genotype.richness","reps.sampled","link.density.plant_gall","generality.HL.plant_gall","vulnerability.LL.plant_gall","link.density.gall_ptoid","generality.HL.gall_ptoid","vulnerability.LL.gall_ptoid","total.gall.abund","total.gall_ptoid.abund","total_complexity","total_complexity.check","plants_sampled"
"2238","90_13_4",90,13,4,2.00690813015708,1,3.01381626031416,2.60747211577879,2.09776866141947,3.1171755701381,5.66666666666667,1.5625,2.30719012296793,2.30719012296793,52
"2239","90_14_4",90,14,4,1.70126467561128,1,2.40252935122257,2.18186407460566,1.52470782909549,2.83902032011584,5.51923076923077,1.75,1.94156437510847,1.94156437510847,56
"2240","90_15_4",90,15,4,1.83679186452605,1,2.67358372905211,2.57624974003243,1.49951191581314,3.65298756425173,7.03846153846154,1.82692307692308,2.20652080227924,2.20652080227924,60
"2241","90_16_4",90,16,4,1.71524427066486,1,2.43048854132972,2.39566604667054,1.53997635824156,3.25135573509951,6.91666666666667,2.14583333333333,2.0554551586677,2.0554551586677,64
"2242","90_17_4",90,17,4,2.03517300843822,1,3.07034601687645,2.55926790098551,1.68134921173082,3.4371865902402,5.75,1.53571428571429,2.29722045471187,2.29722045471187,68
"2243","90_18_4",90,18,4,1.93227168175003,1,2.86454336350007,2.17378304279327,1.35538949137404,2.9921765942125,5.73076923076923,1.61538461538462,2.05302736227165,2.05302736227165,72
"2244","90_19_4",90,19,4,1.89165173817887,1,2.78330347635774,2.21133370969389,1.61487066820101,2.80779675118677,5.875,1.53571428571429,2.05149272393638,2.05149272393638,76
"2245","90_20_4",90,20,4,1.86149875091348,1,2.72299750182696,2.35912641104642,1.80308917739978,2.91516364469306,5.90625,1.734375,2.11031258097995,2.11031258097995,80
"2246","90_21_4",90,21,4,2.00036462956189,1,3.00072925912379,2.5296538761673,1.84079920311997,3.21850854921463,5.67857142857143,1.48214285714286,2.2650092528646,2.2650092528646,84
"2247","90_22_4",90,22,4,2.00909697383079,1,3.01819394766157,2.38493656639009,1.83019047163928,2.9396826611409,5.83333333333333,1.7,2.19701677011044,2.19701677011044,88
"2248","90_23_4",90,23,4,2.03949547429253,1,3.07899094858507,2.60019385358136,2.07360330312202,3.1267844040407,6.078125,1.53125,2.31984466393695,2.31984466393695,92
"2249","90_24_4",90,24,4,1.70054172995,1,2.40108345990001,2.42041157493297,1.47689905687072,3.36392409299522,5.93055555555556,1.59722222222222,2.06047665244149,2.06047665244149,96
"2250","90_25_4",90,25,4,1.69522089328877,1,2.39044178657753,2.52763769534231,1.67133156918195,3.38394382150267,5.63333333333333,1.6,2.11142929431554,2.11142929431554,100
"2251","91_1_4",91,1,4,1,NA,NA,NA,NA,NA,0.5,0,NA,NA,4
"2252","91_2_4",91,2,4,2.05299836189299,1,3.10599672378599,1.93269482055629,1.36383455096147,2.50155509015111,12.125,3.375,1.99284659122464,1.99284659122464,8
"2253","91_3_4",91,3,4,1.2681085930502,1,1.53621718610039,2.56543203858106,1.31145745393838,3.81940662322374,9.08333333333333,3.16666666666667,1.91677031581563,1.91677031581563,12
"2254","91_4_4",91,4,4,2.06411819944217,1,3.12823639888433,1.85916958299928,1.38137781778956,2.33696134820899,4.25,0.4375,1.96164389122072,1.96164389122072,16
"2255","91_5_4",91,5,4,1.891968084986,1,2.78393616997201,2.09285933251418,1.33822531796959,2.84749334705878,8.75,2.8,1.99241370875009,1.99241370875009,20
"2256","91_6_4",91,6,4,1.46556950314693,1,1.93113900629386,2.15468146779413,1.55246082336754,2.75690211222072,2.75,0.95,1.81012548547053,1.81012548547053,24
"2257","91_7_4",91,7,4,1.94637174446181,1,2.89274348892362,2.30109728629558,1.49382228563905,3.10837228695211,3.95833333333333,0.833333333333333,2.12373451537869,2.12373451537869,28
"2258","91_8_4",91,8,4,1.9826778819142,1,2.9653557638284,2.57593984839365,2.03263110958822,3.11924858719907,5.85714285714286,1.39285714285714,2.27930886515392,2.27930886515392,32
"2259","91_9_4",91,9,4,1.19207274423084,1,1.38414548846169,2.57798864350282,1.77547709065555,3.3805001963501,5.08333333333333,1.5,1.88503069386683,1.88503069386683,36
"2260","91_10_4",91,10,4,2.0635655486755,1,3.127131097351,2.2911130023115,1.54637734997728,3.03584865464573,5.77777777777778,1.36111111111111,2.1773392754935,2.1773392754935,40
"2261","91_11_4",91,11,4,1.91799464332604,1,2.83598928665208,2.27732848499904,1.67744173718905,2.87721523280903,4.125,1.21875,2.09766156416254,2.09766156416254,44
"2262","91_12_4",91,12,4,1.71159942435419,1,2.42319884870838,2.41346824548228,1.56793381538952,3.25900267557504,5.22727272727273,1.45454545454545,2.06253383491823,2.06253383491823,48
"2263","91_13_4",91,13,4,1.94534751202364,1,2.89069502404728,2.24433943422118,1.60433425548475,2.88434461295761,5.79545454545455,1.61363636363636,2.09484347312241,2.09484347312241,52
"2264","91_14_4",91,14,4,1.90338415375585,1,2.8067683075117,2.262896097864,1.57918450366198,2.94660769206602,6,1.72222222222222,2.08314012580992,2.08314012580992,56
"2265","91_15_4",91,15,4,1.8541341123991,1,2.7082682247982,2.14708796523227,1.66490918785554,2.629266742609,3.8125,0.979166666666667,2.00061103881569,2.00061103881569,60
"2266","91_16_4",91,16,4,1.82124141358281,1,2.64248282716563,2.51395620078125,1.71880621504209,3.3091061865204,5.5,1.5,2.16759880718203,2.16759880718203,64
"2267","91_17_4",91,17,4,1.84798917269288,1,2.69597834538575,2.29339870749361,1.9493236747097,2.63747374027752,6.025,1.875,2.07069394009324,2.07069394009324,68
"2268","91_18_4",91,18,4,1.8052788715639,1,2.61055774312781,2.25543809519943,1.41022089156378,3.10065529883508,5.55769230769231,1.44230769230769,2.03035848338167,2.03035848338167,72
"2269","91_19_4",91,19,4,1.86474582335282,1,2.72949164670564,2.37197000132777,1.6150931801431,3.12884682251244,4.84615384615385,1.40384615384615,2.11835791234029,2.11835791234029,76
"2270","91_20_4",91,20,4,1.77847393097681,1,2.55694786195361,2.59587604114658,1.66917236636448,3.52257971592868,6.16071428571429,1.64285714285714,2.18717498606169,2.18717498606169,80
"2271","91_21_4",91,21,4,1.94193726975899,1,2.88387453951798,2.31405368118717,1.68879990124787,2.93930746112646,5.23333333333333,1.31666666666667,2.12799547547308,2.12799547547308,84
"2272","91_22_4",91,22,4,1.84725551086732,1,2.69451102173463,2.52565283768228,1.70139093667761,3.34991473868694,5.8125,1.6875,2.1864541742748,2.1864541742748,88
"2273","91_23_4",91,23,4,1.92006024910493,1,2.84012049820987,2.47798761319255,1.63992193562556,3.31605329075954,6.69642857142857,2.17857142857143,2.19902393114874,2.19902393114874,92
"2274","91_24_4",91,24,4,2.07354511872718,1,3.14709023745435,2.39973629310615,1.84843436985898,2.95103821635333,6.05882352941176,1.52941176470588,2.23664070591666,2.23664070591666,96
"2275","91_25_4",91,25,4,1.7554686190651,1,2.51093723813019,2.3963749266887,1.53934457588359,3.25340527749381,4.97058823529412,1.39705882352941,2.0759217728769,2.0759217728769,100
"2276","92_1_4",92,1,4,1.44494078742115,1,1.88988157484231,1.5,2,1,2.25,0.5,1.47247039371058,1.47247039371058,4
"2277","92_2_4",92,2,4,1.46890962043919,1,1,1.72016378142237,1.86478213425358,1.57554542859117,7.25,3.375,1.59453670093078,1.36008189071119,8
"2278","92_3_4",92,3,4,1.08582356964528,1,1.17164713929056,2.19348395416346,1.53392894490539,2.85303896342154,5,1.25,1.63965376190437,1.63965376190437,12
"2279","92_4_4",92,4,4,1.16610284562472,1,1.33220569124945,1.47405884391169,1.44494078742115,1.50317690040222,2.1875,0.375,1.3200808447682,1.3200808447682,16
"2280","92_5_4",92,5,4,2.04983292907596,1,3.09966585815192,2.21630520260141,1.74914190947903,2.68346849572379,7.25,1.75,2.13306906583868,2.13306906583868,20
"2281","92_6_4",92,6,4,1.81462991244881,1,2.62925982489763,2.67107504950945,1.72248658067999,3.61966351833891,6.83333333333333,1.95833333333333,2.24285248097913,2.24285248097913,24
"2282","92_7_4",92,7,4,2.02316560299692,1,3.04633120599384,2.23174697550583,1.5011409600676,2.96235299094405,8.875,3.125,2.12745628925137,2.12745628925137,28
"2283","92_8_4",92,8,4,1.79226629548327,1,2.58453259096654,2.08331808057164,1.880800750028,2.28583541111528,5.89285714285714,2.32142857142857,1.93779218802745,1.93779218802745,32
"2284","92_9_4",92,9,4,1.91791055267867,1,2.83582110535733,2.45820416430337,1.95940070514826,2.95700762345848,6.46428571428571,1.67857142857143,2.18805735849102,2.18805735849102,36
"2285","92_10_4",92,10,4,2.17678819163882,1,3.35357638327764,2.22343839479944,2.08514075767649,2.36173603192238,5.84375,1.9375,2.20011329321913,2.20011329321913,40
"2286","92_11_4",92,11,4,1.80036342569931,1,2.60072685139861,2.32709350658919,1.64243628412795,3.01175072905044,4.61111111111111,1.25,2.06372846614425,2.06372846614425,44
"2287","92_12_4",92,12,4,1.83380563003141,1,2.66761126006281,2.46938487378576,1.5735291125886,3.36524063498292,7.35,2.125,2.15159525190858,2.15159525190858,48
"2288","92_13_4",92,13,4,1.79822085171613,1,2.59644170343226,2.47683702679217,1.94172215893795,3.01195189464639,6.4375,1.875,2.13752893925415,2.13752893925415,52
"2289","92_14_4",92,14,4,1.97372530560182,1,2.94745061120364,2.1821481951097,1.36767784518891,2.99661854503049,6.85,2.05,2.07793675035576,2.07793675035576,56
"2290","92_15_4",92,15,4,2.07903059606065,1,3.15806119212129,2.44297920506738,1.68501497847569,3.20094343165907,4.88636363636364,1.13636363636364,2.26100490056401,2.26100490056401,60
"2291","92_16_4",92,16,4,2.06166192606296,1,3.12332385212592,2.66414259536182,2.23162376054834,3.09666143017531,6.09090909090909,1.61363636363636,2.36290226071239,2.36290226071239,64
"2292","92_17_4",92,17,4,1.90262770495778,1,2.80525540991557,2.19937756302745,1.62653506594458,2.77222006011031,6.09615384615385,1.86538461538462,2.05100263399262,2.05100263399262,68
"2293","92_18_4",92,18,4,1.92898757949251,1,2.85797515898501,2.35873105056643,1.5076581918924,3.20980390924046,5.175,1.5,2.14385931502947,2.14385931502947,72
"2294","92_19_4",92,19,4,1.91404529283207,1,2.82809058566414,2.40999249721817,1.64139584237923,3.17858915205711,6.48214285714286,1.67857142857143,2.16201889502512,2.16201889502512,76
"2295","92_20_4",92,20,4,2.03454293206489,1,3.06908586412978,2.22057465275008,1.61287628499409,2.82827302050607,5.125,1.265625,2.12755879240749,2.12755879240749,80
"2296","92_21_4",92,21,4,1.860570691918,1,2.721141383836,2.40156984135627,1.63311985523332,3.17001982747921,6.07142857142857,1.73214285714286,2.13107026663713,2.13107026663713,84
"2297","92_22_4",92,22,4,2.01324627043667,1,3.02649254087334,2.52997298487927,1.79377337285892,3.26617259689961,7.08928571428571,1.83928571428571,2.27160962765797,2.27160962765797,88
"2298","92_23_4",92,23,4,1.89496722481673,1,2.78993444963345,2.64301336057069,1.76336952282462,3.52265719831675,6.375,1.875,2.26899029269371,2.26899029269371,92
"2299","92_24_4",92,24,4,1.80478839259186,1,2.60957678518371,2.25505213092521,1.41897416510861,3.0911300967418,6.83333333333333,1.93333333333333,2.02992026175853,2.02992026175853,96
"2300","92_25_4",92,25,4,1.8419906384729,1,2.68398127694579,2.5223297469029,1.55753781210986,3.48712168169594,6.13888888888889,1.77777777777778,2.1821601926879,2.1821601926879,100
"2301","93_1_4",93,1,4,1.27775490812699,1,1.55550981625399,2.59737073245523,1.35572872597933,3.83901273893113,19,5.25,1.93756282029111,1.93756282029111,4
"2302","93_2_4",93,2,4,2.03387024691216,1,3.06774049382432,1.5,2,1,3.5,0.25,1.76693512345608,1.76693512345608,8
"2303","93_3_4",93,3,4,1.0607489947022,1,1.12149798940439,1.80488816541787,1.36351999315197,2.24625633768376,8.83333333333333,3.66666666666667,1.43281858006003,1.43281858006003,12
"2304","93_4_4",93,4,4,1.68771301661799,1,2.37542603323597,1.87948401455736,1.32195566163866,2.43701236747606,6.8125,1.75,1.78359851558767,1.78359851558767,16
"2305","93_5_4",93,5,4,1.18619172420842,1,1.37238344841685,1.82813211682514,1.30103349843871,2.35523073521156,6.3,2.1,1.50716192051678,1.50716192051678,20
"2306","93_6_4",93,6,4,1.13442421427145,1,1.26884842854289,2.12147998455507,1.6060437209597,2.63691624815044,5.875,1.70833333333333,1.62795209941326,1.62795209941326,24
"2307","93_7_4",93,7,4,1.75432693864207,1,2.50865387728414,2.60478295858071,1.65038823553133,3.5591776816301,9.08333333333333,2.875,2.17955494861139,2.17955494861139,28
"2308","93_8_4",93,8,4,1.78997629296182,1,2.57995258592365,2.25761722515224,1.4930834240705,3.02215102623398,5.91666666666667,1.625,2.02379675905703,2.02379675905703,32
"2309","93_9_4",93,9,4,1.81326433937511,1,2.62652867875023,2.05334697411128,1.35830229164607,2.7483916565765,6.85714285714286,2.75,1.9333056567432,1.9333056567432,36
"2310","93_10_4",93,10,4,1.80313873148719,1,2.60627746297438,2.33367887701843,1.52168339018554,3.14567436385132,5.4375,1.53125,2.06840880425281,2.06840880425281,40
"2311","93_11_4",93,11,4,2.0054794686501,1,3.01095893730021,2.28790672400022,1.71151531563207,2.86429813236837,5.65,1.7,2.14669309632516,2.14669309632516,44
"2312","93_12_4",93,12,4,2.13753519122453,1,3.27507038244906,2.4139252420913,1.71076947577868,3.11708100840392,4.6,1,2.27573021665791,2.27573021665791,48
"2313","93_13_4",93,13,4,1.90803629655662,1,2.81607259311325,2.28938461555294,1.9706702298231,2.60809900128277,6.20454545454545,1.81818181818182,2.09871045605478,2.09871045605478,52
"2314","93_14_4",93,14,4,1.97683805579982,1,2.95367611159964,2.23212694743081,1.8368679507512,2.62738594411043,6.27083333333333,1.52083333333333,2.10448250161532,2.10448250161532,56
"2315","93_15_4",93,15,4,1.79828182503565,1,2.59656365007131,2.51767448608226,1.73576733680475,3.29958163535977,7.52083333333333,2.16666666666667,2.15797815555896,2.15797815555896,60
"2316","93_16_4",93,16,4,1.90542824957863,1,2.81085649915726,2.42537851082283,1.51026923050098,3.34048779114469,6.79545454545454,1.59090909090909,2.16540338020073,2.16540338020073,64
"2317","93_17_4",93,17,4,1.86844448685927,1,2.73688897371853,2.26747872101277,1.78974823785373,2.7452092041718,5.54166666666667,2.08333333333333,2.06796160393602,2.06796160393602,68
"2318","93_18_4",93,18,4,1.720303821286,1,2.44060764257199,2.64657927258608,1.6404760350125,3.65268251015967,5.35714285714286,1.67857142857143,2.18344154693604,2.18344154693604,72
"2319","93_19_4",93,19,4,1.85057278987369,1,2.70114557974738,2.42503796133888,1.71482570547988,3.13525021719787,6.03846153846154,1.84615384615385,2.13780537560628,2.13780537560628,76
"2320","93_20_4",93,20,4,2.13009338870868,1,3.26018677741736,2.33191590752901,1.6842156887674,2.97961612629061,3.875,0.75,2.23100464811884,2.23100464811884,80
"2321","93_21_4",93,21,4,1.75618723411523,1,2.51237446823047,2.36383561851935,1.61292843313762,3.11474280390109,5.55357142857143,1.48214285714286,2.06001142631729,2.06001142631729,84
"2322","93_22_4",93,22,4,1.66671888136252,1,2.33343776272505,2.37755882684474,1.57797453468086,3.17714311900863,5.85416666666667,2.16666666666667,2.02213885410363,2.02213885410363,88
"2323","93_23_4",93,23,4,1.96876844843469,1,2.93753689686938,2.14408840242049,1.44052073449756,2.84765607034343,5.41176470588235,1.33823529411765,2.05642842542759,2.05642842542759,92
"2324","93_24_4",93,24,4,1.88893225901343,1,2.77786451802685,2.47088219808799,1.94387314644635,2.99789124972963,6.53333333333333,1.96666666666667,2.17990722855071,2.17990722855071,96
"2325","93_25_4",93,25,4,1.88103151662023,1,2.76206303324047,2.3199284178442,1.55635758901938,3.08349924666903,6.94642857142857,2.33928571428571,2.10047996723222,2.10047996723222,100
"2326","94_1_4",94,1,4,1.08328983219763,1,1.16657966439525,1.91393894924028,1.38312537021585,2.44475252826472,16,6.25,1.49861439071895,1.49861439071895,4
"2327","94_2_4",94,2,4,1.79780542937031,1,2.59561085874062,1.84004086598139,1.41905994041391,2.26102179154888,6.875,1.875,1.81892314767585,1.81892314767585,8
"2328","94_3_4",94,3,4,1.82186732245319,1,2.64373464490638,1.58283948091181,1.19487695175257,1.97080201007104,8.66666666666667,2.75,1.7023534016825,1.7023534016825,12
"2329","94_4_4",94,4,4,1.19399412858137,1,1.38798825716273,2.18864275624588,1.56887061269402,2.80841489979773,7.0625,1.875,1.69131844241362,1.69131844241362,16
"2330","94_5_4",94,5,4,1.15385897908254,1,1.30771795816508,2.456367421292,1.42036391509593,3.49237092748807,8.2,2.55,1.80511320018727,1.80511320018727,20
"2331","94_6_4",94,6,4,1.74167879153579,1,2.48335758307158,2.71367365303475,1.5264943447778,3.9008529612917,8.3,2.55,2.22767622228527,2.22767622228527,24
"2332","94_7_4",94,7,4,1.8632643715332,1,2.7265287430664,2.50674239302215,1.43946693067869,3.57401785536561,4.46428571428571,1.32142857142857,2.18500338227768,2.18500338227768,28
"2333","94_8_4",94,8,4,1.8025576592527,1,2.6051153185054,1.95673641234969,1.41744941456609,2.49602341013328,5.21428571428571,1.53571428571429,1.87964703580119,1.87964703580119,32
"2334","94_9_4",94,9,4,1.70015611194786,1,2.40031222389573,2.53140578382858,1.69098014295256,3.37183142470459,6.375,1.78125,2.11578094788822,2.11578094788822,36
"2335","94_10_4",94,10,4,1.78952918068354,1,2.57905836136708,2.46821006240128,2.05266096661353,2.88375915818903,6.2,1.775,2.12886962154241,2.12886962154241,40
"2336","94_11_4",94,11,4,1.83409778281328,1,2.66819556562655,2.54584364577381,1.64503390544399,3.44665338610362,7.27777777777778,2.08333333333333,2.18997071429354,2.18997071429354,44
"2337","94_12_4",94,12,4,1.67027737482707,1,2.34055474965414,2.298294592412,1.4998002398646,3.0967889449594,7.975,2.5,1.98428598361954,1.98428598361954,48
"2338","94_13_4",94,13,4,1.86877683746283,1,2.73755367492566,2.4379890225221,1.83795101473805,3.03802703030615,4.91666666666667,1.4375,2.15338292999247,2.15338292999247,52
"2339","94_14_4",94,14,4,1.89417667357177,1,2.78835334714354,2.71713894909976,1.73604314293648,3.69823475526304,5.5,1.05,2.30565781133577,2.30565781133577,56
"2340","94_15_4",94,15,4,1.81964129558426,1,2.63928259116851,2.26512855457163,1.68815362482885,2.84210348431441,4.45454545454545,1.40909090909091,2.04238492507794,2.04238492507794,60
"2341","94_16_4",94,16,4,1.80753075575459,1,2.61506151150918,2.67232578800923,1.55683284951568,3.78781872650279,6.09615384615385,1.92307692307692,2.23992827188191,2.23992827188191,64
"2342","94_17_4",94,17,4,1.95380446344962,1,2.90760892689924,2.59677325247014,1.68810166255328,3.505444842387,6.75,1.76785714285714,2.27528885795988,2.27528885795988,68
"2343","94_18_4",94,18,4,1.73598450118652,1,2.47196900237304,2.22974473615429,1.54158275540418,2.91790671690441,5.41666666666667,1.54166666666667,1.98286461867041,1.98286461867041,72
"2344","94_19_4",94,19,4,2.00459041465129,1,3.00918082930258,2.4885915422294,1.7558923972401,3.22129068721869,7.05769230769231,1.80769230769231,2.24659097844034,2.24659097844034,76
"2345","94_20_4",94,20,4,1.91526958483887,1,2.83053916967773,2.40370347177368,1.54681576699992,3.26059117654744,6.65,2.01666666666667,2.15948652830627,2.15948652830627,80
"2346","94_21_4",94,21,4,2.05248909644269,1,3.10497819288539,2.41166312069738,1.71223485903323,3.11109138236153,6.36538461538461,1.69230769230769,2.23207610857004,2.23207610857004,84
"2347","94_22_4",94,22,4,2.00144945292551,1,3.00289890585102,2.24171409374867,1.80213359080666,2.68129459669068,5.13333333333333,1.38333333333333,2.12158177333709,2.12158177333709,88
"2348","94_23_4",94,23,4,1.83722012241617,1,2.67444024483235,2.60860885896517,1.6567187150505,3.56049900287983,5.52631578947368,1.51315789473684,2.22291449069067,2.22291449069067,92
"2349","94_24_4",94,24,4,1.83685287616012,1,2.67370575232024,2.52750195574764,1.64329596752439,3.41170794397089,4.71153846153846,1.46153846153846,2.18217741595388,2.18217741595388,96
"2350","94_25_4",94,25,4,1.94347994250766,1,2.88695988501532,2.40496456874691,1.41072952183441,3.39919961565941,5.13235294117647,1.44117647058824,2.17422225562729,2.17422225562729,100
"2351","95_1_4",95,1,4,1.77601396214045,1,2.55202792428089,1.66741118113173,1.66741118113173,1.66741118113173,2.25,1,1.72171257163609,1.72171257163609,4
"2352","95_2_4",95,2,4,1,1,1,1,1,1,2.5,0.5,1,1,8
"2353","95_3_4",95,3,4,1.53958828174544,1,2.07917656349088,1.75441674056506,1.31779593709614,2.19103754403398,6.41666666666667,1.58333333333333,1.64700251115525,1.64700251115525,12
"2354","95_4_4",95,4,4,1.77763975985521,1,2.55527951971042,1.82467556428105,1,2.6493511285621,4.16666666666667,0.666666666666667,1.80115766206813,1.80115766206813,16
"2355","95_5_4",95,5,4,1.08328983219763,1,1.16657966439525,1.95958354058393,1.38334153953233,2.53582554163552,7.65,2.85,1.52143668639078,1.52143668639078,20
"2356","95_6_4",95,6,4,1.89947145994235,1,2.79894291988471,2.51723201858594,1.46099108387817,3.57347295329371,6.41666666666667,1.875,2.20835173926415,2.20835173926415,24
"2357","95_7_4",95,7,4,1.97184700039713,1,2.94369400079426,2.04495681747293,1.40833442437224,2.68157921057362,5.14285714285714,1,2.00840190893503,2.00840190893503,28
"2358","95_8_4",95,8,4,1.75658834296518,1,2.51317668593036,2.01159731944073,1.31491151225756,2.70828312662389,6,2.29166666666667,1.88409283120295,1.88409283120295,32
"2359","95_9_4",95,9,4,1.93814559179434,1,2.87629118358868,2.24503035552052,1.6630407202335,2.82701999080753,7.15625,2.09375,2.09158797365743,2.09158797365743,36
"2360","95_10_4",95,10,4,1.8188716043003,1,2.6377432086006,2.53661586395399,1.6356893958583,3.43754233204969,5.41666666666667,1.30555555555556,2.17774373412714,2.17774373412714,40
"2361","95_11_4",95,11,4,2.07160499229219,1,3.14320998458437,2.28005156267666,1.35294152947408,3.20716159587923,5.61363636363636,1.09090909090909,2.17582827748442,2.17582827748442,44
"2362","95_12_4",95,12,4,2.06578691477491,1,3.13157382954983,2.43419349444491,1.91240027271818,2.95598671617165,6.40909090909091,1.72727272727273,2.24999020460991,2.24999020460991,48
"2363","95_13_4",95,13,4,1.75835627660358,1,2.51671255320716,2.313277137274,1.54458766675437,3.08196660779362,6.29166666666667,1.95833333333333,2.03581670693879,2.03581670693879,52
"2364","95_14_4",95,14,4,1.87227371327038,1,2.74454742654076,2.50842716227796,1.51171591346907,3.50513841108686,6.13636363636364,1.70454545454545,2.19035043777417,2.19035043777417,56
"2365","95_15_4",95,15,4,1.7510630167178,1,2.50212603343559,2.27029047931345,1.61940792359034,2.92117303503655,5.625,1.79166666666667,2.01067674801562,2.01067674801562,60
"2366","95_16_4",95,16,4,1.86195349972315,1,2.7239069994463,2.69926285658176,1.86821237730067,3.53031333586285,5.57692307692308,2.01923076923077,2.28060817815246,2.28060817815246,64
"2367","95_17_4",95,17,4,1.73920107103905,1,2.4784021420781,2.3650804891031,1.49252973004535,3.23763124816086,5.13636363636364,1.81818181818182,2.05214078007108,2.05214078007108,68
"2368","95_18_4",95,18,4,1.88619413325912,1,2.77238826651824,2.37508156491608,1.49876821283984,3.25139491699232,7.09615384615385,1.82692307692308,2.1306378490876,2.1306378490876,72
"2369","95_19_4",95,19,4,1.76341122328672,1,2.52682244657344,2.44626190173414,1.52122529135826,3.37129851211002,5.76666666666667,1.63333333333333,2.10483656251043,2.10483656251043,76
"2370","95_20_4",95,20,4,2.0221568501195,1,3.044313700239,2.5383228066974,1.92312628829618,3.15351932509863,4.82142857142857,1.44642857142857,2.28023982840845,2.28023982840845,80
"2371","95_21_4",95,21,4,1.77901364440909,1,2.55802728881818,2.5604879978894,1.80010790201138,3.32086809376741,5.64285714285714,1.39285714285714,2.16975082114924,2.16975082114924,84
"2372","95_22_4",95,22,4,1.9151220150177,1,2.83024403003541,2.31970844889799,1.63476438143305,3.00465251636294,6.90277777777778,1.94444444444444,2.11741523195785,2.11741523195785,88
"2373","95_23_4",95,23,4,1.96250526179188,1,2.92501052358375,2.47385242137186,1.83064067042895,3.11706417231477,6.41666666666667,1.96666666666667,2.21817884158187,2.21817884158187,92
"2374","95_24_4",95,24,4,1.79830487263617,1,2.59660974527234,2.51075477142408,1.58803741196937,3.43347213087878,6.90384615384615,2.17307692307692,2.15452982203012,2.15452982203012,96
"2375","95_25_4",95,25,4,1.9658298054566,1,2.93165961091321,2.53514650975071,1.98174070536188,3.08855231413953,5.8125,1.65625,2.25048815760365,2.25048815760365,100
"2376","96_1_4",96,1,4,1,NA,NA,1,1,1,2,0.25,1,NA,4
"2377","96_2_4",96,2,4,1.11965771536453,1,1.23931543072907,1.50190614024133,1.4,1.60381228048266,3.75,0.625,1.31078192780293,1.31078192780293,8
"2378","96_3_4",96,3,4,1.79534551036868,1,2.59069102073735,1.68765504665979,1,2.37531009331958,5.83333333333333,0.75,1.74150027851423,1.74150027851423,12
"2379","96_4_4",96,4,4,1.69719430111631,1,2.39438860223262,2.02269920022588,1.40806506021856,2.63733334023321,6.8125,2,1.8599467506711,1.8599467506711,16
"2380","96_5_4",96,5,4,1.95487897050921,1,2.90975794101841,2.51352986871863,1.538338554856,3.48872118258125,11.4375,2.9375,2.23420441961392,2.23420441961392,20
"2381","96_6_4",96,6,4,2.03382858108798,1,3.06765716217596,2.25554525494769,1.37555362852196,3.13553688137342,6.79166666666667,1.125,2.14468691801783,2.14468691801783,24
"2382","96_7_4",96,7,4,2.00986933101,1,3.01973866201999,2.35373904771761,1.97852736410363,2.72895073133158,8.2,2.4,2.1818041893638,2.1818041893638,28
"2383","96_8_4",96,8,4,2.15639222756174,1,3.31278445512348,2.28854975254795,2.15026245912462,2.42683704597128,5.875,1.29166666666667,2.22247099005484,2.22247099005484,32
"2384","96_9_4",96,9,4,1.72661201861327,1,2.45322403722654,2.61649667762838,1.60418466468705,3.6288086905697,5.58333333333333,1.5,2.17155434812082,2.17155434812082,36
"2385","96_10_4",96,10,4,1.80519962352948,1,2.61039924705896,2.49895921332271,1.47101654719939,3.52690187944603,5.52777777777778,1.80555555555556,2.1520794184261,2.1520794184261,40
"2386","96_11_4",96,11,4,2.06054005104778,1,3.12108010209556,2.2683361510072,1.66794760544469,2.86872469656971,4.22222222222222,1.36111111111111,2.16443810102749,2.16443810102749,44
"2387","96_12_4",96,12,4,1.99912814011079,1,2.99825628022157,2.53972838295202,1.65401613617791,3.42544062972613,5.95454545454546,1.72727272727273,2.2694282615314,2.2694282615314,48
"2388","96_13_4",96,13,4,1.75951421415317,1,2.51902842830635,2.46414069018778,1.6453445823136,3.28293679806195,7.825,2.575,2.11182745217047,2.11182745217047,52
"2389","96_14_4",96,14,4,2.04305606993595,1,3.0861121398719,2.30191942851755,1.55757779611109,3.04626106092401,6.38888888888889,1.38888888888889,2.17248774922675,2.17248774922675,56
"2390","96_15_4",96,15,4,1.98733594277815,1,2.97467188555629,2.40650910524361,1.55549703398123,3.257521176506,6.71153846153846,1.65384615384615,2.19692252401088,2.19692252401088,60
"2391","96_16_4",96,16,4,1.810331566011,1,2.62066313202199,2.54735188719916,1.81815776716801,3.2765460072303,7.0625,2.52083333333333,2.17884172660508,2.17884172660508,64
"2392","96_17_4",96,17,4,1.69003836193441,1,2.38007672386882,2.36319167386383,1.45401946181683,3.27236388591083,6.5,2.19230769230769,2.02661501789912,2.02661501789912,68
"2393","96_18_4",96,18,4,1.91296219172553,1,2.82592438345106,2.34673196188126,1.67619286497389,3.01727105878864,7.26923076923077,2.03846153846154,2.1298470768034,2.1298470768034,72
"2394","96_19_4",96,19,4,1.95513134479246,1,2.91026268958492,2.51419330777962,1.86966602471721,3.15872059084203,7.125,1.953125,2.23466232628604,2.23466232628604,76
"2395","96_20_4",96,20,4,1.87434653590707,1,2.74869307181415,2.60212919920732,1.70406331601924,3.5001950823954,7.73333333333333,2.18333333333333,2.23823786755719,2.23823786755719,80
